"d3mIndex","Region","Zone","Year","Month","Date","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","MaizeProductionQuintal","MaizeYieldQtHa","AnyAction","IndirectConflict","DirectConflict","Protest"
155,"Amhara","Oromiya",2015,10,"2015-10",10.657786227,3805.731,0,3805.731,"ETH","Ethiopia",593825,156.03443,5.2,133415.71,21.7,0,0,0,0
156,"Amhara","Oromiya",2015,11,"2015-11",24.504874492,3805.731,0,3805.731,"ETH","Ethiopia",594712,156.2675,5.4,133415.71,21.7,0,0,0,0
157,"Amhara","Oromiya",2015,12,"2015-12",7.8785877856,3805.731,0,3805.731,"ETH","Ethiopia",595599,156.50057,5.6,133415.71,21.7,0,0,0,0
158,"Amhara","Oromiya",2016,1,"2016-01",19.354739448,3805.731,0,3805.731,"ETH","Ethiopia",596486,156.73364,5.5,66615.39,25.33,0,0,0,0
159,"Oromia","Bale",2008,1,"2008-01",9.05459915994118,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1593187.6,28.963706,4.549289,558833.02,19.87,31,0,0,0
160,"Oromia","Bale",2008,2,"2008-02",4.610305727,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1597121.11666667,29.0352161666667,4.599368,558833.02,19.87,29,0,0,0
161,"Oromia","Bale",2008,3,"2008-03",33.7696729211765,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1601054.63333333,29.1067263333333,4.649447,558833.02,19.87,31,0,0,0
162,"Oromia","Bale",2008,4,"2008-04",136.450036711765,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1604988.15,29.1782365,4.699526,558833.02,19.87,30,0,0,0
163,"Oromia","Bale",2008,5,"2008-05",155.024528784706,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1608921.66666667,29.2497466666667,4.749605,558833.02,19.87,31,0,0,0
164,"Oromia","Bale",2008,6,"2008-06",59.0814278835294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1612855.18333333,29.3212568333333,4.799684,558833.02,19.87,31,0,0,0
165,"Oromia","Bale",2008,7,"2008-07",65.8567299329412,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1616788.7,29.392767,4.849763,558833.02,19.87,31,0,0,0
166,"Oromia","Bale",2008,8,"2008-08",97.3831628288235,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1620722.21666667,29.4642771666667,4.899842,558833.02,19.87,31,0,0,0
167,"Oromia","Bale",2008,9,"2008-09",108.110186088824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1624655.73333333,29.5357873333333,4.949921,558833.02,19.87,30,0,0,0
168,"Oromia","Bale",2008,10,"2008-10",169.043278931176,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1628589.25,29.6072975,5,558833.02,19.87,31,0,0,0
169,"Oromia","Bale",2008,11,"2008-11",100.548274694118,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1632522.76666667,29.6788076666667,4.5,558833.02,19.87,30,0,0,0
170,"Oromia","Bale",2008,12,"2008-12",4.68851353847059,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1636456.28333333,29.7503178333333,4.2,558833.02,19.87,33,0,0,0
171,"Oromia","Bale",2009,1,"2009-01",34.7169882376471,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1640389.8,29.821828,4.222222,604793.45,19.5,31,0,0,0
172,"Oromia","Bale",2009,2,"2009-02",7.00887529611765,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1644323.31666667,29.8933381666667,4.19753066666667,604793.45,19.5,28,0,0,0
173,"Oromia","Bale",2009,3,"2009-03",46.5009883258824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1648256.83333333,29.9648483333333,4.17283933333333,604793.45,19.5,31,0,0,0
174,"Oromia","Bale",2009,4,"2009-04",129.774370762941,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1652190.35,30.0363585,4.148148,604793.45,19.5,30,0,0,0
175,"Oromia","Bale",2009,5,"2009-05",137.801913385882,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1656123.86666667,30.1078686666667,4.12345666666667,604793.45,19.5,31,0,0,0
176,"Oromia","Bale",2009,6,"2009-06",30.6897806029412,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1660057.38333333,30.1793788333333,4.09876533333333,604793.45,19.5,30,0,0,0
177,"Oromia","Bale",2009,7,"2009-07",40.1538047428824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1663990.9,30.250889,4.074074,604793.45,19.5,31,0,0,0
178,"Oromia","Bale",2009,8,"2009-08",73.4704616988235,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1667924.41666667,30.3223991666667,4.04938266666667,604793.45,19.5,33,2,0,0
179,"Oromia","Bale",2009,9,"2009-09",86.8619891058824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1671857.93333333,30.3939093333333,4.02469133333333,604793.45,19.5,30,0,0,0
180,"Oromia","Bale",2009,10,"2009-10",135.050745976471,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1675791.45,30.4654195,4,604793.45,19.5,32,0,0,0
181,"Oromia","Bale",2009,11,"2009-11",31.3090864352941,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1679724.96666667,30.5369296666667,3,604793.45,19.5,30,0,0,0
182,"Oromia","Bale",2009,12,"2009-12",35.3240366335294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1683658.48333333,30.6084398333333,3,604793.45,19.5,31,0,0,0
183,"Oromia","Bale",2012,1,"2012-01",12.9388801976471,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1791572.8,32.570294,6.138889,487554.6,18.19,31,0,0,0
184,"Oromia","Bale",2012,2,"2012-02",9.56036269552941,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1795905.33333333,32.6490583333333,5.89345688888889,487554.6,18.19,30,1,0,0
185,"Oromia","Bale",2012,3,"2012-03",41.0666167805882,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1800237.86666667,32.7278226666667,5.64802477777778,487554.6,18.19,31,0,0,0
186,"Oromia","Bale",2012,4,"2012-04",189.354841470588,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1804570.4,32.806587,5.40259266666667,487554.6,18.19,30,0,0,0
187,"Oromia","Bale",2012,5,"2012-05",125.890204784706,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1808902.93333333,32.8853513333333,5.15716055555556,487554.6,18.19,31,0,0,0
188,"Oromia","Bale",2012,6,"2012-06",32.4842415133529,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1813235.46666667,32.9641156666667,4.91172844444444,487554.6,18.19,30,0,0,0
189,"Oromia","Bale",2012,7,"2012-07",52.5200287782353,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1817568,33.04288,4.66629633333333,487554.6,18.19,31,0,0,0
190,"Oromia","Bale",2012,8,"2012-08",104.463155118824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1821900.53333333,33.1216443333333,4.42086422222222,487554.6,18.19,31,0,0,0
191,"Oromia","Bale",2012,9,"2012-09",112.619321248235,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1826233.06666667,33.2004086666667,4.17543211111111,487554.6,18.19,30,0,0,0
192,"Oromia","Bale",2012,10,"2012-10",102.734827719412,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1830565.6,33.279173,3.93,487554.6,18.19,31,0,0,0
193,"Oromia","Bale",2012,11,"2012-11",46.3386874793529,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1834898.13333333,33.3579373333333,4,487554.6,18.19,30,0,0,0
194,"Oromia","Bale",2012,12,"2012-12",9.23478905735294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1839230.66666667,33.4367016666667,4.28,487554.6,18.19,31,0,0,0
195,"Oromia","Bale",2013,1,"2013-01",24.0025780536471,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1843563.2,33.515466,4.76,867380.37,20.27,0,0,0,0
196,"Oromia","Bale",2013,2,"2013-02",4.27939566482353,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1847895.73333333,33.5942303333333,4.82555555555555,867380.37,20.27,0,0,0,0
197,"Oromia","Bale",2013,3,"2013-03",114.428681658824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1852228.26666667,33.6729946666667,4.89111111111111,867380.37,20.27,0,0,0,0
198,"Oromia","Bale",2013,4,"2013-04",158.388946258824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1856560.8,33.751759,4.95666666666667,867380.37,20.27,1,0,0,0
199,"Oromia","Bale",2013,5,"2013-05",135.028705835882,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1860893.33333333,33.8305233333333,5.02222222222222,867380.37,20.27,0,0,0,0
200,"Oromia","Bale",2013,6,"2013-06",45.1571634135294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1865225.86666667,33.9092876666667,5.08777777777778,867380.37,20.27,0,0,0,0
201,"Oromia","Bale",2013,7,"2013-07",88.72763771,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1869558.4,33.988052,5.15333333333333,867380.37,20.27,0,0,0,0
202,"Oromia","Bale",2013,8,"2013-08",113.195652391176,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1873890.93333333,34.0668163333333,5.21888888888889,867380.37,20.27,2,0,0,2
203,"Oromia","Bale",2013,9,"2013-09",68.8294312835294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1878223.46666667,34.1455806666667,5.28444444444444,867380.37,20.27,0,0,0,0
204,"Oromia","Bale",2013,10,"2013-10",149.479226864706,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1882556,34.224345,5.35,867380.37,20.27,0,0,0,0
205,"Oromia","Bale",2013,11,"2013-11",112.173090845294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1886888.53333333,34.3031093333333,4.88,867380.37,20.27,0,0,0,0
206,"Oromia","Bale",2013,12,"2013-12",5.40789325629412,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1891221.06666667,34.3818736666667,5,867380.37,20.27,0,0,0,0
207,"Oromia","Bale",2014,1,"2014-01",7.65598237605882,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1895553.6,34.460638,6.285556,814122.08,21.49,0,0,0,0
208,"Oromia","Bale",2014,2,"2014-02",8.58890735147059,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1899886.13333333,34.5394023333333,6.23160533333333,814122.08,21.49,0,0,0,0
209,"Oromia","Bale",2014,3,"2014-03",52.2003687482353,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1904218.66666667,34.6181666666667,6.17765466666667,814122.08,21.49,0,0,0,0
210,"Oromia","Bale",2014,4,"2014-04",119.616820217059,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1908551.2,34.696931,6.123704,814122.08,21.49,1,1,0,1
211,"Oromia","Bale",2014,5,"2014-05",148.5380494,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1912883.73333333,34.7756953333333,6.06975333333333,814122.08,21.49,1,1,0,1
212,"Oromia","Bale",2014,6,"2014-06",42.9749906517647,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1917216.26666667,34.8544596666667,6.01580266666667,814122.08,21.49,0,0,0,0
213,"Oromia","Bale",2014,7,"2014-07",46.587501302,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1921548.8,34.933224,5.961852,814122.08,21.49,0,0,0,0
214,"Oromia","Bale",2014,8,"2014-08",89.2203247535294,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1925881.33333333,35.0119883333333,5.90790133333333,814122.08,21.49,0,0,0,0
215,"Oromia","Bale",2014,9,"2014-09",89.7776899370588,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1930213.86666667,35.0907526666667,5.85395066666667,814122.08,21.49,0,0,0,0
216,"Oromia","Bale",2014,10,"2014-10",161.390427188235,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1934546.4,35.169517,5.8,814122.08,21.49,0,0,0,0
217,"Oromia","Bale",2014,11,"2014-11",45.9773453994118,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1938878.93333333,35.2482813333333,5.5,814122.08,21.49,0,0,0,0
218,"Oromia","Bale",2014,12,"2014-12",4.05139256458824,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1943211.46666667,35.3270456666667,5,814122.08,21.49,0,0,0,0
219,"Oromia","Bale",2015,1,"2015-01",4.55184412894118,55006.53,0.1850819,55006.35,"ETH","Ethiopia",1947544,35.40581,4.946,867388.36,26.97,0,0,0,0
220,"Oromia","Borena",2008,1,"2008-01",9.33922472761538,52613,671.0943,51941.91,"ETH","Ethiopia",1090662.4,20.997732,4.377778,285247.92,23.43,0,0,0,0
221,"Oromia","Borena",2008,2,"2008-02",6.78262905307692,52613,671.0943,51941.91,"ETH","Ethiopia",1093355.21666667,21.0495748333333,4.29135822222222,285247.92,23.43,0,0,0,0
222,"Oromia","Borena",2008,3,"2008-03",62.89026142,52613,671.0943,51941.91,"ETH","Ethiopia",1096048.03333333,21.1014176666667,4.20493844444444,285247.92,23.43,0,0,0,0
223,"Oromia","Borena",2008,4,"2008-04",140.164683561538,52613,671.0943,51941.91,"ETH","Ethiopia",1098740.85,21.1532605,4.11851866666667,285247.92,23.43,0,0,0,0
224,"Oromia","Borena",2008,5,"2008-05",50.5939638051538,52613,671.0943,51941.91,"ETH","Ethiopia",1101433.66666667,21.2051033333333,4.03209888888889,285247.92,23.43,2,1,0,0
225,"Oromia","Borena",2008,6,"2008-06",34.0798671856154,52613,671.0943,51941.91,"ETH","Ethiopia",1104126.48333333,21.2569461666667,3.94567911111111,285247.92,23.43,0,0,0,0
226,"Oromia","Borena",2008,7,"2008-07",25.6331777406154,52613,671.0943,51941.91,"ETH","Ethiopia",1106819.3,21.308789,3.85925933333333,285247.92,23.43,0,0,0,0
227,"Oromia","Borena",2008,8,"2008-08",25.2800500293846,52613,671.0943,51941.91,"ETH","Ethiopia",1109512.11666667,21.3606318333333,3.77283955555556,285247.92,23.43,1,0,0,0
228,"Oromia","Borena",2008,9,"2008-09",75.4615003177692,52613,671.0943,51941.91,"ETH","Ethiopia",1112204.93333333,21.4124746666667,3.68641977777778,285247.92,23.43,0,0,0,0
229,"Oromia","Borena",2008,10,"2008-10",169.983356615385,52613,671.0943,51941.91,"ETH","Ethiopia",1114897.75,21.4643175,3.6,285247.92,23.43,0,0,0,0
230,"Oromia","Borena",2008,11,"2008-11",92.1365817192308,52613,671.0943,51941.91,"ETH","Ethiopia",1117590.56666667,21.5161603333333,3.6,285247.92,23.43,0,0,0,0
231,"Oromia","Borena",2008,12,"2008-12",3.84729228492308,52613,671.0943,51941.91,"ETH","Ethiopia",1120283.38333333,21.5680031666667,4.5,285247.92,23.43,1,0,0,0
232,"Oromia","Borena",2009,1,"2009-01",38.0452145107692,52613,671.0943,51941.91,"ETH","Ethiopia",1122976.2,21.619846,3.977778,324390.33,18.35,1,0,0,0
233,"Oromia","Borena",2009,2,"2009-02",11.4529219408462,52613,671.0943,51941.91,"ETH","Ethiopia",1125669.01666667,21.6716888333333,3.92469155555556,324390.33,18.35,1,0,0,0
234,"Oromia","Borena",2009,3,"2009-03",40.3795154338462,52613,671.0943,51941.91,"ETH","Ethiopia",1128361.83333333,21.7235316666667,3.87160511111111,324390.33,18.35,0,0,0,0
235,"Oromia","Borena",2009,4,"2009-04",113.724162166154,52613,671.0943,51941.91,"ETH","Ethiopia",1131054.65,21.7753745,3.81851866666667,324390.33,18.35,0,0,0,0
236,"Oromia","Borena",2009,5,"2009-05",112.434571817692,52613,671.0943,51941.91,"ETH","Ethiopia",1133747.46666667,21.8272173333333,3.76543222222222,324390.33,18.35,4,0,0,0
237,"Oromia","Borena",2009,6,"2009-06",16.6261156618462,52613,671.0943,51941.91,"ETH","Ethiopia",1136440.28333333,21.8790601666667,3.71234577777778,324390.33,18.35,0,0,0,0
238,"Oromia","Borena",2009,7,"2009-07",13.900224829,52613,671.0943,51941.91,"ETH","Ethiopia",1139133.1,21.930903,3.65925933333333,324390.33,18.35,0,0,0,0
239,"Oromia","Borena",2009,8,"2009-08",20.1600175290769,52613,671.0943,51941.91,"ETH","Ethiopia",1141825.91666667,21.9827458333333,3.60617288888889,324390.33,18.35,0,0,0,0
240,"Oromia","Borena",2009,9,"2009-09",42.3678919368462,52613,671.0943,51941.91,"ETH","Ethiopia",1144518.73333333,22.0345886666667,3.55308644444444,324390.33,18.35,1,0,0,0
241,"Oromia","Borena",2009,10,"2009-10",94.0407127976923,52613,671.0943,51941.91,"ETH","Ethiopia",1147211.55,22.0864315,3.5,324390.33,18.35,0,0,0,0
242,"Oromia","Borena",2009,11,"2009-11",31.9508463684615,52613,671.0943,51941.91,"ETH","Ethiopia",1149904.36666667,22.1382743333333,4.4,324390.33,18.35,0,0,0,0
243,"Oromia","Borena",2009,12,"2009-12",67.6532500076923,52613,671.0943,51941.91,"ETH","Ethiopia",1152597.18333333,22.1901171666667,4,324390.33,18.35,0,0,0,0
244,"Oromia","Borena",2012,1,"2012-01",16.5562803207692,52613,671.0943,51941.91,"ETH","Ethiopia",1226473.2,23.6124,5.888889,177698.37,18.31,0,0,0,0
245,"Oromia","Borena",2012,2,"2012-02",10.2506422170769,52613,671.0943,51941.91,"ETH","Ethiopia",1229439.16666667,23.6695016666667,5.84567911111111,177698.37,18.31,0,0,0,0
246,"Oromia","Borena",2012,3,"2012-03",60.2680059161538,52613,671.0943,51941.91,"ETH","Ethiopia",1232405.13333333,23.7266033333333,5.80246922222222,177698.37,18.31,0,0,0,0
247,"Oromia","Borena",2012,4,"2012-04",160.046144713077,52613,671.0943,51941.91,"ETH","Ethiopia",1235371.1,23.783705,5.75925933333333,177698.37,18.31,1,0,0,0
248,"Oromia","Borena",2012,5,"2012-05",110.054179519231,52613,671.0943,51941.91,"ETH","Ethiopia",1238337.06666667,23.8408066666667,5.71604944444444,177698.37,18.31,0,0,0,0
249,"Oromia","Borena",2012,6,"2012-06",22.806837137,52613,671.0943,51941.91,"ETH","Ethiopia",1241303.03333333,23.8979083333333,5.67283955555556,177698.37,18.31,0,0,0,0
250,"Oromia","Borena",2012,7,"2012-07",26.9872966161538,52613,671.0943,51941.91,"ETH","Ethiopia",1244269,23.95501,5.62962966666667,177698.37,18.31,4,0,0,0
251,"Oromia","Borena",2012,8,"2012-08",39.9434048323077,52613,671.0943,51941.91,"ETH","Ethiopia",1247234.96666667,24.0121116666667,5.58641977777778,177698.37,18.31,0,0,0,0
252,"Oromia","Borena",2012,9,"2012-09",67.3048718123077,52613,671.0943,51941.91,"ETH","Ethiopia",1250200.93333333,24.0692133333333,5.54320988888889,177698.37,18.31,1,0,0,0
253,"Oromia","Borena",2012,10,"2012-10",128.731639289231,52613,671.0943,51941.91,"ETH","Ethiopia",1253166.9,24.126315,5.5,177698.37,18.31,0,0,0,0
254,"Oromia","Borena",2012,11,"2012-11",78.5249935330769,52613,671.0943,51941.91,"ETH","Ethiopia",1256132.86666667,24.1834166666667,6,177698.37,18.31,1,0,0,0
255,"Oromia","Borena",2012,12,"2012-12",30.4181085847692,52613,671.0943,51941.91,"ETH","Ethiopia",1259098.83333333,24.2405183333333,6.5,177698.37,18.31,0,0,0,0
256,"Oromia","Borena",2013,1,"2013-01",25.3078187087692,52613,671.0943,51941.91,"ETH","Ethiopia",1262064.8,24.29762,6.35,446046.65,33.24,0,0,0,0
257,"Oromia","Borena",2013,2,"2013-02",8.40564241315385,52613,671.0943,51941.91,"ETH","Ethiopia",1265030.76666667,24.3547216666667,6.2,446046.65,33.24,0,0,0,0
258,"Oromia","Borena",2013,3,"2013-03",122.451714951538,52613,671.0943,51941.91,"ETH","Ethiopia",1267996.73333333,24.4118233333333,6.05,446046.65,33.24,0,0,0,0
259,"Oromia","Borena",2013,4,"2013-04",176.964430323077,52613,671.0943,51941.91,"ETH","Ethiopia",1270962.7,24.468925,5.9,446046.65,33.24,1,0,0,0
260,"Oromia","Borena",2013,5,"2013-05",74.6704351515385,52613,671.0943,51941.91,"ETH","Ethiopia",1273928.66666667,24.5260266666667,5.75,446046.65,33.24,0,0,0,0
261,"Oromia","Borena",2013,6,"2013-06",49.1117091940769,52613,671.0943,51941.91,"ETH","Ethiopia",1276894.63333333,24.5831283333333,5.6,446046.65,33.24,0,0,0,0
262,"Oromia","Borena",2013,7,"2013-07",28.5269273788462,52613,671.0943,51941.91,"ETH","Ethiopia",1279860.6,24.64023,5.45,446046.65,33.24,0,0,0,0
263,"Oromia","Borena",2013,8,"2013-08",40.7235060343077,52613,671.0943,51941.91,"ETH","Ethiopia",1282826.56666667,24.6973316666667,5.3,446046.65,33.24,2,0,1,1
264,"Oromia","Borena",2013,9,"2013-09",47.8305427293077,52613,671.0943,51941.91,"ETH","Ethiopia",1285792.53333333,24.7544333333333,5.15,446046.65,33.24,0,0,0,0
265,"Oromia","Borena",2013,10,"2013-10",105.617714431538,52613,671.0943,51941.91,"ETH","Ethiopia",1288758.5,24.811535,5,446046.65,33.24,1,0,1,0
266,"Oromia","Borena",2013,11,"2013-11",117.712331494615,52613,671.0943,51941.91,"ETH","Ethiopia",1291724.46666667,24.8686366666667,5.5,446046.65,33.24,1,0,0,0
267,"Oromia","Borena",2013,12,"2013-12",7.43415127476923,52613,671.0943,51941.91,"ETH","Ethiopia",1294690.43333333,24.9257383333333,5.4,446046.65,33.24,0,0,0,0
268,"Oromia","Borena",2014,1,"2014-01",7.86835580076923,52613,671.0943,51941.91,"ETH","Ethiopia",1297656.4,24.98284,6.824444,347482.56,32.91,0,0,0,0
269,"Oromia","Borena",2014,2,"2014-02",29.0012027984615,52613,671.0943,51941.91,"ETH","Ethiopia",1300622.36666667,25.0399416666667,6.89950577777778,347482.56,32.91,0,0,0,0
270,"Oromia","Borena",2014,3,"2014-03",62.2646480738462,52613,671.0943,51941.91,"ETH","Ethiopia",1303588.33333333,25.0970433333333,6.97456755555556,347482.56,32.91,0,0,0,0
271,"Oromia","Borena",2014,4,"2014-04",88.0552671769231,52613,671.0943,51941.91,"ETH","Ethiopia",1306554.3,25.154145,7.04962933333333,347482.56,32.91,1,1,0,1
272,"Oromia","Borena",2014,5,"2014-05",103.502203790769,52613,671.0943,51941.91,"ETH","Ethiopia",1309520.26666667,25.2112466666667,7.12469111111111,347482.56,32.91,0,0,0,0
273,"Oromia","Borena",2014,6,"2014-06",35.5864038919231,52613,671.0943,51941.91,"ETH","Ethiopia",1312486.23333333,25.2683483333333,7.19975288888889,347482.56,32.91,0,0,0,0
274,"Oromia","Borena",2014,7,"2014-07",27.8212376958462,52613,671.0943,51941.91,"ETH","Ethiopia",1315452.2,25.32545,7.27481466666667,347482.56,32.91,0,0,0,0
275,"Oromia","Borena",2014,8,"2014-08",62.7826218230769,52613,671.0943,51941.91,"ETH","Ethiopia",1318418.16666667,25.3825516666667,7.34987644444444,347482.56,32.91,0,0,0,0
276,"Oromia","Borena",2014,9,"2014-09",42.4675356789231,52613,671.0943,51941.91,"ETH","Ethiopia",1321384.13333333,25.4396533333333,7.42493822222222,347482.56,32.91,0,0,0,0
277,"Oromia","Borena",2014,10,"2014-10",152.720351787692,52613,671.0943,51941.91,"ETH","Ethiopia",1324350.1,25.496755,7.5,347482.56,32.91,0,0,0,0
278,"Oromia","Borena",2014,11,"2014-11",60.5879546376923,52613,671.0943,51941.91,"ETH","Ethiopia",1327316.06666667,25.5538566666667,7.5,347482.56,32.91,0,0,0,0
279,"Oromia","Borena",2014,12,"2014-12",12.0355219470769,52613,671.0943,51941.91,"ETH","Ethiopia",1330282.03333333,25.6109583333333,6.7,347482.56,32.91,0,0,0,0
280,"Oromia","Borena",2015,1,"2015-01",5.32794280746154,52613,671.0943,51941.91,"ETH","Ethiopia",1333248,25.66806,6.444444,218446.62,26.19,0,0,0,0
281,"Oromia","Borena",2015,2,"2015-02",10.4925089706154,52613,671.0943,51941.91,"ETH","Ethiopia",1336466.63333333,25.730026,6.28395022222222,218446.62,26.19,0,0,0,0
282,"Oromia","Borena",2015,3,"2015-03",46.38474602,52613,671.0943,51941.91,"ETH","Ethiopia",1339685.26666667,25.791992,6.12345644444444,218446.62,26.19,0,0,0,0
283,"Oromia","Borena",2015,4,"2015-04",147.168093715385,52613,671.0943,51941.91,"ETH","Ethiopia",1342903.9,25.853958,5.96296266666667,218446.62,26.19,0,0,0,0
284,"Oromia","Borena",2015,5,"2015-05",92.2923150315385,52613,671.0943,51941.91,"ETH","Ethiopia",1346122.53333333,25.915924,5.80246888888889,218446.62,26.19,2,1,0,0
285,"Oromia","Borena",2015,6,"2015-06",58.7786495220769,52613,671.0943,51941.91,"ETH","Ethiopia",1349341.16666667,25.97789,5.64197511111111,218446.62,26.19,0,0,0,0
286,"Oromia","Borena",2015,7,"2015-07",33.253651438,52613,671.0943,51941.91,"ETH","Ethiopia",1352559.8,26.039856,5.48148133333333,218446.62,26.19,0,0,0,0
287,"Oromia","Borena",2015,8,"2015-08",26.0850778993846,52613,671.0943,51941.91,"ETH","Ethiopia",1355778.43333333,26.101822,5.32098755555556,218446.62,26.19,0,0,0,0
288,"Oromia","Borena",2015,9,"2015-09",50.2777143892308,52613,671.0943,51941.91,"ETH","Ethiopia",1358997.06666667,26.163788,5.16049377777778,218446.62,26.19,0,0,0,0
289,"Oromia","Borena",2015,10,"2015-10",111.753647378462,52613,671.0943,51941.91,"ETH","Ethiopia",1362215.7,26.225754,5,218446.62,26.19,0,0,0,0
290,"Oromia","Borena",2015,11,"2015-11",73.8384297261538,52613,671.0943,51941.91,"ETH","Ethiopia",1365434.33333333,26.28772,5.5,218446.62,26.19,0,0,0,0
291,"Oromia","Borena",2015,12,"2015-12",30.4967698207692,52613,671.0943,51941.91,"ETH","Ethiopia",1368652.96666667,26.349686,6,218446.62,26.19,4,2,0,3
292,"Oromia","Borena",2017,1,"2017-01",8.85883332084615,52613,671.0943,51941.91,"ETH","Ethiopia",1410495.2,27.155244,9.388889,212567.28,20.3,1,1,0,0
293,"Oromia","Borena",2017,2,"2017-02",28.9715360969231,52613,671.0943,51941.91,"ETH","Ethiopia",1413713.83333333,27.21721,9.67901244444445,212567.28,20.3,2,2,0,0
294,"Oromia","Borena",2017,3,"2017-03",99.9151125615385,52613,671.0943,51941.91,"ETH","Ethiopia",1416932.46666667,27.279176,9.96913588888889,212567.28,20.3,1,0,1,0
295,"Oromia","Borena",2017,4,"2017-04",82.2664551115385,52613,671.0943,51941.91,"ETH","Ethiopia",1420151.1,27.341142,10.2592593333333,212567.28,20.3,0,0,0,0
296,"Oromia","Borena",2017,5,"2017-05",113.199408953077,52613,671.0943,51941.91,"ETH","Ethiopia",1423369.73333333,27.403108,10.5493827777778,212567.28,20.3,0,0,0,0
297,"Oromia","Borena",2017,6,"2017-06",16.0114266296154,52613,671.0943,51941.91,"ETH","Ethiopia",1426588.36666667,27.465074,10.8395062222222,212567.28,20.3,0,0,0,0
298,"Oromia","Borena",2017,7,"2017-07",29.9716045576923,52613,671.0943,51941.91,"ETH","Ethiopia",1429807,27.52704,11.1296296666667,212567.28,20.3,0,0,0,0
299,"Oromia","Borena",2017,8,"2017-08",52.0954682986923,52613,671.0943,51941.91,"ETH","Ethiopia",1433025.63333333,27.589006,11.4197531111111,212567.28,20.3,1,1,1,1
300,"Oromia","Borena",2017,9,"2017-09",70.226510399,52613,671.0943,51941.91,"ETH","Ethiopia",1436244.26666667,27.650972,11.7098765555556,212567.28,20.3,9,2,2,0
301,"Oromia","Borena",2017,10,"2017-10",124.502943917692,52613,671.0943,51941.91,"ETH","Ethiopia",1439462.9,27.712938,12,212567.28,20.3,5,1,1,5
