"d3mIndex","gid","year","bdist1","capdist","droughtend_speibase","droughtend_speigdm","droughtend_spi","droughtstart_speibase","droughtstart_speigdm","droughtstart_spi","droughtyr_speibase","droughtyr_speigdm","droughtyr_spi","excluded","gwno","nlights_calib_mean","prec_gpcc","prec_gpcp","temp","cmr_mean","civconf"
3824,145165,2008,28.32479,433.1638,-0.1689094,-1.598843,0.0704213,0.3873209,-0.4036536,-1.27649,0,0.08333334,0,1,530,0.04069072,69.765,431.8003,26.59417,50.24861,1
3825,145166,2001,0.5770094,483.0479,0.5995128,-0.4084187,-0.311165,0.7423728,-0.9536387,-1.30558,0,0.08333334,0.08333334,1,530,0.02109117,74.1,271.6905,28.06667,37.29375,1
3826,145166,2002,0.5770094,483.0479,0.1079116,-0.6328804,0.167255,0.09453545,-1.442593,-0.0977511,0,0.08333334,0,1,530,0.03279205,70.345,229.3464,28.48583,37.29375,1
3827,145166,2003,0.5770094,483.0479,-0.4655079,-0.9058582,-1.3736,0.9507238,-0.7492268,0.928301,0,0.08333334,0,1,530,0.03547943,59.3375,243.1131,28.73833,37.29375,1
3828,145166,2004,0.5770094,483.0479,0.4164373,-0.6752096,0.999753,0.1364726,-1.309086,2.04987,0,0.08333334,0.08333334,1,530,0.03646969,126.6275,313.5427,28.22167,37.29375,1
3829,145166,2005,0.5770094,483.0479,-0.1154939,-1.480359,-1.61718,0.5170856,-0.2844384,-1.51182,0,0.08333334,0.1666667,1,530,0.032026,86.14,264.6106,28.65249,37.29375,1
3830,145166,2006,0.5770094,483.0479,0.2225856,0.738637,1.72328,0.5390434,-0.6288087,-0.787586,0,0.08333334,0.08333334,1,530,0.03368577,141.8875,365.6687,28.27917,37.29375,1
3831,145166,2007,0.5770094,483.0479,0.3402373,-0.01903533,-1.34245,0.8937443,1.200023,-1.05565,0,0.08333334,0.08333334,1,530,0.04198303,61.825,216.93,28.0425,37.29375,1
3832,145166,2008,0.5770094,483.0479,-0.1397596,-1.5605,-0.343809,0.4544823,-0.4516497,-0.738933,0,0.08333334,0,1,530,0.04069072,85.3675,214.1962,27.55417,37.29375,1
3833,145871,2001,27.09182,450.6069,0.1518419,-0.3177324,-0.228184,-0.3646874,0.5176314,0.315576,0.08333334,0,0,1,530,0.02109117,333.5375,1451.09,24.99084,42.95,1
3834,145871,2002,27.09182,450.6069,-0.3963704,-1.505177,-1.45317,-0.7878536,-1.123488,-2.08859,0.08333334,0.08333334,0.1666667,1,530,0.03279205,256.2975,1325.676,25.55833,42.95,1
3835,145871,2003,27.09182,450.6069,0.3458455,0.3798046,-1.15085,-0.5780782,-0.3064055,-0.721948,0,0,0.08333334,1,530,0.03547943,308.2575,1397.804,25.69083,42.95,1
3836,145871,2004,27.09182,450.6069,-0.8017363,0.2668144,-1.33138,-0.1869119,-0.6220689,0.324442,0,0,0.08333334,1,530,0.03646969,319.35,1406.186,25.63,42.95,1
3837,145871,2005,27.09182,450.6069,0.0900159,0.0002563585,-2.3543,-0.0417642,-0.0874968,0.219453,0.08333334,0.08333334,0.08333334,1,530,0.032026,325.8775,1434.479,25.90167,42.95,1
3838,145871,2006,27.09182,450.6069,-0.4559097,-1.12705,1.46726,0.04485558,0.1441885,-1.10917,0,0,0,1,530,0.03368577,308.9975,1626.958,24.785,42.95,1
3839,145871,2007,27.09182,450.6069,0.1961739,0.3136486,-1.4505,0.1348441,-0.004655693,-0.508757,0,0,0,1,530,0.04198303,339.4775,1445.86,25.48333,42.95,1
3840,145871,2008,27.09182,450.6069,-0.2143229,-0.2190961,-0.724937,1.395505,2.035326,-0.163019,0,0,0.08333334,1,530,0.04072938,367.1725,1641.091,25.66666,42.95,1
3841,145872,2001,78.9177,405.7332,0.01878841,-0.8774552,-0.228184,-0.1505082,1.060234,0.315576,0.08333334,0,0,1,530,0.02109117,396.63,1451.09,22.81917,42.9,1
3842,145872,2002,78.9177,405.7332,-0.3441761,-0.7203478,-1.45317,-0.4154172,-0.1111677,-2.08859,0.08333334,0.08333334,0.1666667,1,530,0.03279205,342.6975,1325.676,23.565,42.9,1
3843,145872,2003,78.9177,405.7332,0.2011641,-0.009579735,-1.15085,-0.03772805,1.302644,-0.721948,0,0.08333334,0.08333334,1,530,0.03547943,383.62,1397.804,23.71833,42.9,1
3844,145872,2004,78.9177,405.7332,-0.7616515,0.3729869,-1.33138,-0.1383806,0.2231352,0.324442,0,0,0.08333334,1,530,0.03646969,407.3725,1406.186,23.64917,42.9,1
3845,145872,2005,78.9177,405.7332,0.1432159,0.08297189,-2.3543,0.0149523,-0.08149336,0.219453,0.08333334,0,0.08333334,1,530,0.032026,412.3825,1434.479,23.86833,42.9,1
3846,145872,2006,78.9177,405.7332,-0.304215,-0.4151703,1.46726,-0.0284768,0.532902,-1.10917,0,0,0,1,530,0.03368577,414.6975,1626.958,23.04917,42.9,1
3847,145872,2007,78.9177,405.7332,0.2004052,0.131385,-1.4505,0.2063376,0.04041649,-0.508757,0,0,0,1,530,0.04198303,406.08,1445.86,23.52584,42.9,1
3848,145872,2008,78.9177,405.7332,-0.1700427,-0.07865815,-0.724937,1.186266,1.519011,-0.163019,0.08333334,0,0.08333334,1,530,0.04069072,438.6625,1641.091,23.6375,42.9,1
3849,145873,2001,130.7565,363.5882,-0.1016731,-0.8594248,-0.228184,0.008846262,1.014319,0.315576,0.08333334,0,0,1,530,0.02109117,427.13,1451.09,19.84916,43.4375,1
3850,145873,2002,130.7565,363.5882,-0.3013149,-0.6221972,-1.45317,-0.1428337,-0.00883909,-2.08859,0.08333334,0.08333334,0.1666667,1,530,0.03279205,383.725,1325.676,20.84833,43.4375,1
3851,145873,2003,130.7565,363.5882,0.06886761,-0.06964995,-1.15085,0.3199813,1.305357,-0.721948,0.08333334,0.08333334,0.08333334,1,530,0.03547943,414.715,1397.804,21.25167,43.4375,1
3852,145873,2004,130.7565,363.5882,-0.7258414,0.3757795,-1.33138,-0.1037187,0.1115102,0.324442,0,0,0.08333334,1,530,0.03660412,442.4125,1406.186,21.07667,43.4375,1
3853,145873,2005,130.7565,363.5882,0.1780392,0.01051813,-2.3543,0.05380165,-0.1590397,0.219453,0.08333334,0,0.08333334,1,530,0.032026,454.9825,1434.479,21.1675,43.4375,1
3854,145873,2006,130.7565,363.5882,-0.1760264,-0.141269,1.46726,-0.0928029,0.9425213,-1.10917,0.1666667,0,0,1,530,0.03386773,490.9425,1626.958,20.65583,43.4375,1
3855,145873,2007,130.7565,363.5882,0.2016215,-0.1470059,-1.4505,0.2574084,0.1150952,-0.508757,0,0,0,1,530,0.04198303,421.1425,1445.86,20.72583,43.4375,1
3856,145873,2008,130.7565,363.5882,-0.1344801,-0.1575718,-0.724937,0.9887209,1.294942,-0.163019,0.08333334,0,0.08333334,1,530,0.04069072,457.5275,1641.091,20.62167,43.4375,1
3857,145874,2001,174.2022,325.2346,-0.3965694,-0.7363713,-0.228184,-0.01363097,0.9125092,0.315576,0.08333334,0,0,0,530,0.02146498,385.4275,1451.09,18.10833,51.08194,1
3858,145874,2002,174.2022,325.2346,-0.4727226,-0.6882755,-1.45317,-0.117683,0.1780513,-2.08859,0.08333334,0.08333334,0.1666667,0,530,0.03308585,358.645,1325.676,19.21417,51.08194,1
3859,145874,2003,174.2022,325.2346,-0.1613644,0.01375696,-1.15085,0.6063752,1.027003,-0.721948,0,0.08333334,0.08333334,0,530,0.03547943,371.3575,1397.804,19.58166,51.08194,1
3860,145874,2004,174.2022,325.2346,-1.055563,0.6442941,-1.33138,-0.3127567,-0.203951,0.324442,0.08333334,0,0.08333334,0,530,0.03692983,410.8375,1406.186,19.31083,51.08194,1
3861,145874,2005,174.2022,325.2346,0.2026031,-0.1437218,-2.3543,-0.07719146,-0.180842,0.219453,0,0,0.08333334,0,530,0.03242401,413.5375,1434.479,19.26667,51.08194,1
3862,145874,2006,174.2022,325.2346,-0.1827266,-0.2451313,1.46726,-0.4149676,1.327075,-1.10917,0.1666667,0.08333334,0,0,530,0.03413329,457.0575,1626.958,19.10084,51.08194,1
3863,145874,2007,174.2022,325.2346,0.1999301,-0.4101607,-1.4505,0.2266561,0.2800977,-0.508757,0,0,0,0,530,0.04256252,386.28,1445.86,18.91333,51.08194,1
3864,145874,2008,174.2022,325.2346,-0.242157,-0.3325081,-0.724937,0.9313341,1.306517,-0.163019,0.08333334,0,0.08333334,0,530,0.04131352,416.7025,1641.091,18.69917,51.08194,1
3865,145875,2001,202.0029,292.1693,-0.9223382,0.1419863,-0.228184,-0.01738823,0.9062654,0.315576,0.08333334,0,0,0,530,0.02118222,346.32,1451.09,16.61667,51.5,1
3866,145875,2002,202.0029,292.1693,-0.7682792,-0.8833259,-1.45317,-0.04313773,0.7084104,-2.08859,0.08333334,0,0.1666667,0,530,0.03279205,300.4675,1325.676,17.8625,51.5,1
3867,145875,2003,202.0029,292.1693,-0.4935021,0.6737887,-1.15085,0.9551004,0.5492961,-0.721948,0,0.1666667,0.08333334,0,530,0.03547943,314.575,1397.804,17.99333,51.5,1
3868,145875,2004,202.0029,292.1693,-1.258182,-0.003993228,-1.33138,-0.5347625,0.07508925,0.324442,0.08333334,0.08333334,0.08333334,0,530,0.03646969,320.1675,1406.186,17.65417,51.5,1
3869,145875,2005,202.0029,292.1693,0.2564145,-0.1749722,-2.3543,-0.02279601,-0.2328446,0.219453,0,0,0.08333334,0,530,0.032026,347.095,1434.479,17.60167,51.5,1
3870,145875,2006,202.0029,292.1693,-0.06267732,-0.3342905,1.46726,-0.5792782,1.739045,-1.10917,0.08333334,0.08333334,0,0,530,0.03368577,392,1626.958,17.64917,51.5,1
3871,145875,2007,202.0029,292.1693,0.3611102,-0.6503263,-1.4505,0.1826651,0.3288468,-0.508757,0,0,0,0,530,0.04236146,319.3825,1445.86,17.32084,51.5,1
3872,145875,2008,202.0029,292.1693,-0.01802433,-0.4849579,-0.724937,0.8454399,1.239819,-0.163019,0.08333334,0,0.08333334,0,530,0.04109447,348.325,1641.091,17.06,51.5,1
3873,145876,2001,238.5484,266.3691,-0.3030871,0.8615264,-0.763037,0.001033003,0.9552258,-0.32657,0,0,0,0,530,0.02213587,351.3525,1084.017,16.07583,51.5,1
3874,145876,2002,238.5484,266.3691,-0.7932283,-0.6156618,-1.24852,0.06894562,0.6227631,-1.88773,0.08333334,0,0.25,0,530,0.03373962,287.0375,918.8896,17.26166,51.5,1
3875,145876,2003,238.5484,266.3691,-0.3025851,1.198994,-1.05526,0.9207975,-0.01931753,-0.85834,0,0.08333334,0.08333334,0,530,0.03629028,303.84,1031.638,17.3725,51.5,1
3876,145876,2004,238.5484,266.3691,-0.7244751,-0.702391,-0.956416,-0.4091051,0.4544699,-0.0747763,0.08333334,0.08333334,0.08333334,0,530,0.03726069,278.5125,899.4739,16.99083,51.5,1
3877,145876,2005,238.5484,266.3691,0.3121379,-0.01547669,-1.36929,0.3301913,-0.1366238,-0.924626,0,0,0.08333334,0,530,0.03258932,320.8175,966.9471,16.91833,51.5,1
3878,145876,2006,238.5484,266.3691,0.2820511,-0.2133231,1.02408,-0.3243902,1.661395,-1.10773,0.08333334,0.08333334,0,0,530,0.03467911,368.2275,1094.798,17.085,51.5,1
3879,145876,2007,238.5484,266.3691,0.5385553,-0.5202898,-1.13095,0.6215004,0.3745775,-0.576778,0,0,0,0,530,0.04279512,300.675,980.0176,16.73583,51.5,1
3880,145876,2008,238.5484,266.3691,0.4878081,-0.4626309,-0.363506,0.7390206,1.029393,-0.481722,0.08333334,0,0.08333334,0,530,0.04184612,323.3775,893.3122,16.4275,51.5,1
3881,145877,2001,280.955,250.0929,-0.004981269,0.8229656,-0.763037,0.1527591,1.042908,-0.32657,0,0,0,0,530,0.02109117,328.7525,1084.017,16.09083,51.5,1
3882,145877,2002,280.955,250.0929,-0.4960125,-0.6538975,-1.24852,0.2008353,0.236748,-1.88773,0.08333334,0,0.25,0,530,0.03279205,278.5425,918.8896,17.30083,51.5,1
3883,145877,2003,280.955,250.0929,-0.01520613,0.9327614,-1.05526,1.035017,-0.1758608,-0.85834,0,0.08333334,0.08333334,0,530,0.03547943,292.59,1031.638,17.43333,51.5,1
3884,145877,2004,280.955,250.0929,-0.3444791,-0.8652959,-0.956416,-0.1524193,0.5818418,-0.0747763,0.08333334,0.08333334,0.08333334,0,530,0.03646969,261.9575,899.4739,17.01917,51.5,1
3885,145877,2005,280.955,250.0929,0.325592,0.139024,-1.36929,0.2908396,0.03072378,-0.924626,0,0,0.08333334,0,530,0.032026,302.77,966.9471,16.945,51.5,1
3886,145877,2006,280.955,250.0929,0.3826153,0.04079698,1.02408,-0.2279752,1.299847,-1.10773,0,0.08333334,0,0,530,0.03368577,351.305,1094.798,17.18084,51.5,1
3887,145877,2007,280.955,250.0929,0.3674168,-0.4180013,-1.13095,0.637558,0.4681926,-0.576778,0,0,0,0,530,0.04198303,291.56,980.0176,16.88166,51.5,1
3888,145877,2008,280.955,250.0929,0.3505019,-0.4959749,-0.363506,0.5676408,0.867623,-0.481722,0.08333334,0,0.08333334,0,530,0.04069072,300.485,893.3122,16.54,51.5,1
3889,145878,2001,326.9498,245.2442,-0.03223032,0.4302514,-0.763037,0.24629,1.345157,-0.32657,0,0,0,0,530,0.02109117,268.57,1084.017,15.99833,51.5,1
3890,145878,2002,326.9498,245.2442,-0.4133464,-0.9069474,-1.24852,0.2412244,-0.4014765,-1.88773,0.08333334,0,0.25,0,530,0.03279205,235.51,918.8896,17.1025,51.5,1
3891,145878,2003,326.9498,245.2442,0.1070373,0.2938694,-1.05526,1.209486,0.06148638,-0.85834,0,0.08333334,0.08333334,0,530,0.03547943,260.4775,1031.638,17.23083,51.5,1
3892,145878,2004,326.9498,245.2442,-0.3205405,-0.9250013,-0.956416,-0.02257447,0.6954261,-0.0747763,0.08333334,0.08333334,0.08333334,0,530,0.03646969,229.365,899.4739,16.8125,51.5,1
3893,145878,2005,326.9498,245.2442,0.3353704,0.2809749,-1.36929,0.08015512,0.05493091,-0.924626,0,0,0.08333334,0,530,0.032026,261.37,966.9471,16.8025,51.5,1
3894,145878,2006,326.9498,245.2442,0.4176158,0.611635,1.02408,-0.3660913,0.774565,-1.10773,0,0,0,0,530,0.03368577,302.875,1094.798,16.95167,51.5,1
3895,145878,2007,326.9498,245.2442,0.1528336,-0.5854967,-1.13095,0.5441464,0.5863961,-0.576778,0,0,0,0,530,0.04198303,249.33,980.0176,16.81167,51.5,1
3896,145878,2008,326.9498,245.2442,0.09855164,-0.6365924,-0.363506,0.4175017,0.8391857,-0.481722,0.08333334,0,0.08333334,0,530,0.04069072,239.4725,893.3122,16.4675,51.5,1
3897,145879,2001,275.4201,252.4823,-0.3613643,-0.6264955,-0.220204,0.4481686,0.9760088,-0.556845,0,0,0,0,530,0.02116785,248.24,1084.017,16.46917,51.5,1
3898,145879,2002,275.4201,252.4823,-0.744821,-0.876041,-0.158159,0.05916681,-0.4094816,-1.99007,0.08333334,0,0.25,0,530,0.03279205,220.9925,918.8896,17.57334,51.5,1
3899,145879,2003,275.4201,252.4823,0.07316461,0.2052912,-1.90266,0.4782947,-0.5934548,-0.565051,0,0.08333334,0.08333334,0,530,0.03547943,249.2875,1031.638,17.6275,51.5,1
3900,145879,2004,275.4201,252.4823,-0.1599067,-0.4254574,-0.28129,0.02964864,-0.526461,-1.05088,0,0,0.08333334,0,530,0.03659378,220.325,899.4739,17.25833,51.5,1
3901,145879,2005,275.4201,252.4823,0.04613523,-0.3312224,-3.09023,0.9726279,0.8497662,-0.346403,0,0,0.08333334,0,530,0.032026,240.6875,966.9471,17.32334,51.5,1
3902,145879,2006,275.4201,252.4823,0.5510758,0.5412779,0.674116,1.01314,1.022293,1.40713,0,0,0,0,530,0.03368577,275.6275,1094.798,17.46083,51.5,1
3903,145879,2007,275.4201,252.4823,-0.7838365,-1.671431,-1.2052,0.7764961,0.4962833,-0.565404,0,0,0,0,530,0.04198303,226.35,980.0176,17.39334,51.5,1
3904,145879,2008,275.4201,252.4823,-0.520512,-1.311476,-0.230419,0.6135945,0.1904,-1.41324,0,0.1666667,0.08333334,0,530,0.04069072,205.6625,893.3122,17.01,51.5,1
3905,145880,2001,221.2136,270.8399,-0.4794992,-0.4574529,-0.220204,0.318157,0.9374675,-0.556845,0,0,0,0,530,0.02672999,251.605,1084.017,18.83,51.5,1
3906,145880,2002,221.2136,270.8399,-0.7777009,-0.6585942,-0.158159,-0.1430293,-0.3047349,-1.99007,0.08333334,0,0.25,0,530,0.03778093,221.9625,918.8896,19.91417,51.5,1
3907,145880,2003,221.2136,270.8399,0.07750279,0.4862161,-1.90266,0.592355,-0.7795408,-0.565051,0,0.08333334,0.08333334,0,530,0.04086862,248.285,1031.638,19.945,51.5,1
3908,145880,2004,221.2136,270.8399,-0.2369462,-0.3054795,-0.28129,-0.0638696,-0.4155619,-1.05088,0,0,0.08333334,0,530,0.04354567,229.155,899.4739,19.60167,51.5,1
3909,145880,2005,221.2136,270.8399,-0.07595118,-0.4145179,-3.09023,1.223001,0.9661555,-0.346403,0,0.08333334,0.08333334,0,530,0.03953459,239.17,966.9471,19.705,51.5,1
3910,145880,2006,221.2136,270.8399,0.5686004,0.5961593,0.674116,1.23067,0.9502795,1.40713,0,0,0,0,530,0.04204567,271.8475,1094.798,19.83583,51.5,1
3911,145880,2007,221.2136,270.8399,-1.441482,-1.691553,-1.2052,0.8778441,0.5662648,-0.565404,0,0,0,0,530,0.04903638,223.67,980.0176,19.79416,51.5,1
3912,145880,2008,221.2136,270.8399,-0.9079643,-1.330165,-0.230419,0.5563594,0.1798623,-1.41324,0,0.08333334,0.08333334,0,530,0.04667389,199.915,893.3122,19.38083,51.5,1
3913,145881,2001,167.245,298.2708,-0.3688904,-0.2107243,-0.504295,0.3448008,0.8829641,-1.44122,0,0,0,0,530,0.02171896,224.0625,497.5367,22.49083,50.90556,1
3914,145881,2002,167.245,298.2708,-0.4377787,-0.5311429,0.418509,-0.01558334,-0.7861224,-1.02868,0.08333334,0,0.08333334,0,530,0.03313137,190.4125,384.3776,23.44416,50.90556,1
3915,145881,2003,167.245,298.2708,-0.09765657,1.091267,-1.60664,0.7148981,-0.9575358,0.165801,0,0.08333334,0,0,530,0.03599605,213.9875,492.789,23.48334,50.90556,1
3916,145881,2004,167.245,298.2708,-0.07816496,-0.2875406,0.679604,-0.03139275,-0.4843428,-0.0455996,0,0,0.08333334,0,530,0.03715213,208.915,470.3088,23.155,50.90556,1
3917,145881,2005,167.245,298.2708,-0.0166969,-0.5485976,-1.69392,0.9927646,0.936884,-1.33426,0,0.08333334,0.08333334,0,530,0.03279747,201.8675,509.5947,23.30083,50.90556,1
3918,145881,2006,167.245,298.2708,0.4135982,0.4635764,1.19392,1.003239,0.9196948,1.23139,0,0.08333334,0,0,530,0.03432998,235.6825,571.8766,23.41667,50.90556,1
3919,145881,2007,167.245,298.2708,-0.8603176,-1.68688,-1.14393,0.8573205,0.632701,-0.951824,0,0,0,0,530,0.04254675,188.695,471.1086,23.38751,50.90556,1
3920,145881,2008,167.245,298.2708,-0.6263204,-1.431141,0.0704213,0.4805591,0.1043382,-1.27649,0,0.08333334,0,0,530,0.04126627,163.8425,431.8003,22.93333,50.90556,1
3921,145882,2001,113.8536,332.5372,-0.2608901,0.2259174,-0.504295,0.3987784,0.5818921,-1.44122,0,0,0,1,530,0.02143622,101.7475,497.5367,24.72,50.7,1
3922,145882,2002,113.8536,332.5372,-0.2058664,-0.5347273,0.418509,0.1143539,-1.048069,-1.02868,0,0,0.08333334,1,530,0.03279205,82.775,384.3776,25.60167,50.7,1
3923,145882,2003,113.8536,332.5372,-0.2647253,0.9516795,-1.60664,0.8090278,-0.7741892,0.165801,0,0.08333334,0,1,530,0.03547943,107.49,492.789,25.70416,50.7,1
3924,145882,2004,113.8536,332.5372,0.04788005,-0.3791884,0.679604,0.002104176,-0.6488305,-0.0455996,0,0,0.08333334,1,530,0.03659378,89.9325,470.3088,25.37,50.7,1
3925,145882,2005,113.8536,332.5372,-0.02273751,-0.5768064,-1.69392,0.803576,0.9017711,-1.33426,0,0.08333334,0.08333334,1,530,0.03224032,94.185,509.5947,25.53667,50.7,1
3926,145882,2006,113.8536,332.5372,0.3526667,0.4056113,1.19392,0.8162632,0.9617076,1.23139,0,0.08333334,0,1,530,0.0340546,122.765,571.8766,25.6375,50.7,1
3927,145882,2007,113.8536,332.5372,-0.4305288,-1.753336,-1.14393,0.8623744,0.88177,-0.951824,0,0.08333334,0,1,530,0.04207764,77.96,471.1086,25.61917,50.7,1
3928,145882,2008,113.8536,332.5372,-0.3742343,-1.603001,0.0704213,0.4504314,0.07289144,-1.27649,0,0.08333334,0,1,530,0.04082817,68.2525,431.8003,25.10083,50.7,1
3929,145883,2001,60.8358,371.7535,-0.123888,0.5453173,-0.504295,0.4577225,-0.03136826,-1.44122,0,0,0,1,530,0.02109117,39.73,497.5367,25.7025,50.7,1
3930,145883,2002,60.8358,371.7535,-0.09751305,-0.4636274,0.418509,0.2072099,-1.422895,-1.02868,0,0.08333334,0.08333334,1,530,0.03279205,31.245,384.3776,26.4725,50.7,1
3931,145883,2003,60.8358,371.7535,-0.397948,0.7706422,-1.60664,0.8679509,-0.3816784,0.165801,0,0.08333334,0,1,530,0.03547943,67.625,492.789,26.59416,50.7,1
3932,145883,2004,60.8358,371.7535,0.1421138,-0.05980504,0.679604,0.04401305,-0.8725155,-0.0455996,0,0,0.08333334,1,530,0.03646969,45.085,470.3088,26.21667,50.7,1
3933,145883,2005,60.8358,371.7535,-0.1090172,-0.596103,-1.69392,0.6660373,0.680631,-1.33426,0,0.08333334,0.08333334,1,530,0.03207499,49.5425,509.5947,26.4775,50.7,1
3934,145883,2006,60.8358,371.7535,0.2912982,0.6296951,1.19392,0.6813437,0.6850471,1.23139,0,0.08333334,0,1,530,0.03368577,86.15,571.8766,26.46334,50.7,1
3935,145883,2007,60.8358,371.7535,-0.1305261,-1.16674,-1.14393,0.86632,1.049637,-0.951824,0,0.1666667,0,1,530,0.04198303,42.48,471.1086,26.4025,50.7,1
3936,145883,2008,60.8358,371.7535,-0.2357037,-1.544561,0.0704213,0.4372899,0.006560593,-1.27649,0,0.08333334,0,1,530,0.04072079,38.095,431.8003,25.91083,50.7,1
3937,145884,2001,6.700916,414.5172,0.2381438,0.975921,-0.504295,0.5821748,-0.389186,-1.44122,0,0.08333334,0,2,530,0.02109117,35.0775,497.5367,26.3825,36.4197,1
3938,145884,2002,6.700916,414.5172,-0.0009695266,-0.3539743,0.418509,0.2254917,-1.563411,-1.02868,0,0.08333334,0.08333334,2,530,0.03279205,24.65,384.3776,27.0375,36.4197,1
3939,145884,2003,6.700916,414.5172,-0.4913212,0.7704244,-1.60664,0.9140908,-0.2495634,0.165801,0,0.08333334,0,2,530,0.03567563,59.1375,492.789,27.20167,36.4197,1
3940,145884,2004,6.700916,414.5172,0.2116107,-0.03366799,0.679604,0.09545061,-0.9777355,-0.0455996,0,0.08333334,0.08333334,2,530,0.03646969,40.8175,470.3088,26.76333,36.4197,1
3941,145884,2005,6.700916,414.5172,-0.1594977,-0.8308989,-1.69392,0.5741478,0.3089547,-1.33426,0,0.08333334,0.08333334,2,530,0.03216072,47.3675,509.5947,27.1225,36.4197,1
3942,145884,2006,6.700916,414.5172,0.2430791,1.210092,1.19392,0.5927922,0.1435332,1.23139,0,0.08333334,0,2,530,0.03368577,97.405,571.8766,26.935,36.4197,1
3943,145884,2007,6.700916,414.5172,0.05914173,-0.2965294,-1.14393,0.8760119,1.333555,-0.951824,0,0.1666667,0,2,530,0.04198303,37.7,471.1086,26.80334,36.4197,1
3944,145884,2008,6.700916,414.5172,-0.1457157,-1.426558,0.0704213,0.4437514,-0.07548268,-1.27649,0,0.08333334,0,2,530,0.04069072,43.1425,431.8003,26.33084,36.4197,1
3945,145885,2001,26.77357,105.1724,0.4388209,1.366412,-0.504295,0.6715062,-0.7568259,-1.44122,0,0.08333334,0,0,522,0.02195857,40.36,497.5367,26.93333,18.87708,0
3946,145885,2002,26.77357,105.1724,0.06438112,-0.4403023,0.418509,0.2469474,-1.554307,-1.02868,0,0.08333334,0.08333334,0,522,0.03410786,27.3475,384.3776,27.49083,18.87708,0
3947,145885,2003,26.77357,105.1724,-0.5136079,0.3872914,-1.60664,0.9303172,-0.2737067,0.165801,0,0.08333334,0,0,522,0.03658447,40.9975,492.789,27.72416,18.87708,0
3948,145885,2004,26.77357,105.1724,0.389068,-0.3528959,0.679604,0.1771403,-1.101487,-0.0455996,0,0.08333334,0.08333334,0,522,0.03747779,43.0575,470.3088,27.2675,18.87708,0
3949,145885,2005,26.77357,105.1724,-0.1895664,-1.172583,-1.69392,0.5305232,-0.03337088,-1.33426,0,0.08333334,0.08333334,0,522,0.03305458,52.76,509.5947,27.63083,18.87708,0
3950,145885,2006,26.77357,105.1724,0.190252,1.496692,1.19392,0.5510024,-0.1605035,1.23139,0,0.08333334,0,0,522,0.03471845,107.325,571.8766,27.39334,18.87708,0
3951,145885,2007,26.77357,105.1724,0.2164709,-0.06862084,-1.14393,0.8748894,1.484546,-0.951824,0,0.08333334,0,0,522,0.04292128,22.05,471.1086,27.2175,18.87708,0
3952,145885,2008,26.77357,105.1724,-0.1334746,-1.600171,0.0704213,0.4698273,-0.08420486,-1.27649,0,0.08333334,0,0,522,0.04173874,51.76,431.8003,26.725,18.87708,0
3953,145886,2001,18.76834,57.82251,0.08126619,0.4964288,-0.413652,0.6936042,1.493037,-3.09023,0,0,0.08333334,0,522,0.02204482,47.765,271.6905,28.10167,21.15347,0
3954,145886,2002,18.76834,57.82251,-0.0437506,-0.2115439,0.354276,0.2770402,-1.17833,-0.611003,0,0.08333334,0,0,522,0.03402511,32.5225,229.3464,28.50917,21.15347,0
3955,145886,2003,18.76834,57.82251,-0.245457,-1.043124,-1.22375,-0.1873563,0.7458805,-0.318292,0,0.08333334,0,0,522,0.0364668,30.9875,243.1131,28.82333,21.15347,0
3956,145886,2004,18.76834,57.82251,0.7197871,0.3831043,1.42356,0.1891533,-1.736568,-3.09023,0,0.08333334,0.08333334,0,522,0.03869743,58.02,313.5427,28.36083,21.15347,0
3957,145886,2005,18.76834,57.82251,0.1080014,-1.483832,-0.813631,0.0288285,-0.5999977,0.0437728,0,0.08333334,0.1666667,0,522,0.03386245,54.9675,264.6106,28.73667,21.15347,0
