"d3mIndex","woreda_label","time","variable","variable_name","woreda_wikidata","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","precision","calendar","AFP_Polio_Cases_ratio_per_1000","source_of_file_label","data_curator_label","AFP_Polio_Deaths_ratio_per_1000","Anthrax_Cases_ratio_per_1000","Anthrax_Deaths_ratio_per_1000","Avian_Human_Influenza_Cases_ratio_per_1000","Avian_Human_Influenza_Deaths_ratio_per_1000","Cholera_AWD_Cases_ratio_per_1000","Cholera_AWD_Deaths_ratio_per_1000","Dracunculiasis_Guinea_worm_Cases_ratio_per_1000","Dracunculiasis_Guinea_worm_Deaths_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Epidemic_Typhus_Total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Maternal_Death_ratio_per_1000","Measles_Cases_ratio_per_1000","Measles_Deaths_ratio_per_1000","Meningits_total_Cases_ratio_per_1000","Neonatal_Tetanus_Cases_ratio_per_1000","Neonatal_Tetanus_Deaths_ratio_per_1000","Pandemic_Influenza_Cases_ratio_per_1000","Pandemic_Influenza_Deaths_ratio_per_1000","Rabies_Cases_ratio_per_1000","Rabies_Deaths_ratio_per_1000","Relapsing_fever_total_Cases_ratio_per_1000","SARS_Cases_ratio_per_1000","SARS_Deaths_ratio_per_1000","Small_pox_Cases_ratio_per_1000","Small_pox_Deaths_ratio_per_1000","TMSuspected_Fever_Examined_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_Total_cases_ratio_per_1000","Viral_hemorrhagic_fever_Cases_ratio_per_1000","Viral_hemorrhagic_fever_Deaths_ratio_per_1000","Yellow_fever_Cases_ratio_per_1000","Yellow_fever_Deaths_ratio_per_1000"
4752,"Seden Sodo","2017-12","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14447735,0,0.014447736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14447735,0,0,0,0,0,0
4753,"Seden Sodo","2018-01","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.115581885,0,0.072238676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26005924,0,0,0,0,0,0
4754,"Seden Sodo","2018-02","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.057790942,0,0.028895471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13002962,0,0,0,0,0,0
4755,"Seden Sodo","2018-03","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.115581885,0,0.08668642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18782057,0,0,0,0,0,0
4756,"Seden Sodo","2018-04","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.17337283,0,0.115581885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26005924,0,0,0,0,0,0
4757,"Seden Sodo","2018-05","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.21671602,0,0.101134144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30340245,0,0,0,0,0,0
4758,"Seden Sodo","2018-06","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14447735,0,0.04334321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274507,0,0,0,0,0,0
4759,"Seden Sodo","2018-07","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.115581885,0,0.014447736,0.014447736,0.014447736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,"Seden Sodo","2018-08","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.13002962,0,0.13002962,0,0,0,0,0,0,0,0,0.014447736,0,0,0,0,0,0,0.31785017,0,0,0,0,0,0
4761,"Seden Sodo","2018-09","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08668642,0,0.028895471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26005924,0,0,0,0,0,0
4762,"Seden Sodo","2018-10","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.072238676,0,0.028895471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30340245,0,0,0,0,0,0
4763,"Seden Sodo","2018-11","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.072238676,0,0.014447736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39008886,0,0,0,0,0,0
4764,"Seden Sodo","2018-12","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.014447736,0,0.014447736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2456115,0,0,0,0,0,0
4765,"Seden Sodo","2019-01","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08668642,0,0.101134144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3611934,0,0,0,0,0,0
4766,"Seden Sodo","2019-02","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.014447736,0,0.057790942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17337283,0,0,0,0,0,0
4767,"Seden Sodo","2019-03","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.072238676,0,0.072238676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3322979,0,0,0,0,0,0
4768,"Seden Sodo","2019-04","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.17337283,0,0.115581885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26005924,0,0,0,0,0,0
4769,"Seden Sodo","2019-05","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.057790942,0,0.028895471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39008886,0,0,0,0,0,0
4770,"Seden Sodo","2019-06","P1200184","AFP/Polio Cases","Q741581","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.072238676,0,0.115581885,0,0,0,0,0,0,0,0,0.072238676,0,0,0,0,0,0,0.2889547,0,0,0,0,0,0
4771,"Seka Chekorsa","2017-01","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.06247117,0,0.07208212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0812317,0.028832847,0.08169306,0,0,0,0
4772,"Seka Chekorsa","2017-02","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.024027372,0,0.05286022,0,0,0,0.009610949,0,0,0,0,0,0,0,0,0,0,0,1.1629248,0.0048054745,0.07688759,0,0,0,0
4773,"Seka Chekorsa","2017-03","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0048054745,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.09610949,0,0.16338612,0,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9947332,0.028832847,0.019221898,0,0,0,0
4774,"Seka Chekorsa","2017-04","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07208212,0,0.15377519,0,0.009610949,0,0.009610949,0,0,0,0,0,0,0,0,0,0,0,1.124481,0.028832847,0.06247117,0,0,0,0
4775,"Seka Chekorsa","2017-05","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07688759,0,0.10572044,0,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1533139,0.05286022,0.05286022,0,0,0,0
4776,"Seka Chekorsa","2017-06","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07208212,0,0.1681916,0,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4464478,0.057665695,0.048054744,0,0,0,0
4777,"Seka Chekorsa","2017-07","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.009610949,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.048054744,0,0.12974782,0,0,0,0.014416424,0,0,0,0,0,0,0,0,0,0,0,1.3503383,0.08649854,0.07688759,0,0,0,0
4778,"Seka Chekorsa","2017-08","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.038443796,0.019221898,0.20663539,0.0048054745,0,0,0.009610949,0,0,0,0,0,0,0,0,0,0,0,1.1725357,0.019221898,0.11052591,0,0,0,0
4779,"Seka Chekorsa","2017-09","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0048054745,"Government of Ethiopia","Information Sciences Institute",0.0048054745,0,0,0,0,0,0,0,0,0.024027372,0,0.14896971,0,0,0,0.009610949,0,0,0,0,0,0,0,0,0,0,0,1.3551438,0.024027372,0.08169306,0,0,0,0
4780,"Seka Chekorsa","2017-10","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.019221898,0,0.19221897,0.0048054745,0,0,0.014416424,0,0,0,0,0,0,0,0,0,0,0,1.6771106,0.028832847,0.12494234,0,0,0,0
4781,"Seka Chekorsa","2017-11","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0048054745,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.03363832,0,0.19221897,0.0048054745,0,0,0.019221898,0,0,0,0,0,0,0,0,0,0,0,1.7636092,0.009610949,0.06727664,0,0,0,0
4782,"Seka Chekorsa","2017-12","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.08169306,0,0.14896971,0,0,0,0.009610949,0,0,0,0,0,0,0,0,0,0,0,1.2830617,0.024027372,0.038443796,0,0,0,0
4783,"Seka Chekorsa","2018-01","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.05286022,0,0.12013686,0.0048054745,0,0,0,0,0,0,0,0,0,0.0048054745,0,0,0,0,1.1052591,0.0048054745,0.06727664,0,0,0,0
4784,"Seka Chekorsa","2018-02","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.009610949,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.057665695,0,0.11052591,0,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9798553,0.014416424,0.08169306,0,0,0,0
4785,"Seka Chekorsa","2018-03","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.09130401,0,0.14896971,0,0,0,0.0048054745,0,0,0,0,0,0,0.009610949,0,0,0,0,1.9366062,0,0.09130401,0,0,0,0
4786,"Seka Chekorsa","2018-04","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.048054744,0,0.11052591,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0668154,0,0.07688759,0,0,0,0
4787,"Seka Chekorsa","2018-05","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.048054744,0,0.12974782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23066278,0.009610949,0.08649854,0,0,0,0
4788,"Seka Chekorsa","2018-06","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.05286022,0,0.11533139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7880978,0.14896971,0.07208212,0,0,0,0
4789,"Seka Chekorsa","2018-07","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.028832847,0,0.15858066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1388974,0.12974782,0.04324927,0,0,0,0
4790,"Seka Chekorsa","2018-08","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.057665695,0,0.13455328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2878671,0.19221897,0.12494234,0,0,0,0
4791,"Seka Chekorsa","2018-09","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.05286022,0,0.08649854,0.0048054745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2686453,0.06247117,0.22585729,0,0,0,0
4792,"Seka Chekorsa","2018-10","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.06247117,0,0.10091496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3743657,0.019221898,0.15377519,0,0,0,0
4793,"Seka Chekorsa","2018-11","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07208212,0,0.16338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90342915,0.014416424,0.15377519,0,0,0,0
4794,"Seka Chekorsa","2018-12","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.0048054745,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.024027372,0,0.05286022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5093803,0.014416424,0.03363832,0,0,0,0
4795,"Seka Chekorsa","2019-01","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10091496,0,0.12974782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567046,0.009610949,0.07688759,0,0,0,0
4796,"Seka Chekorsa","2019-02","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.06727664,0,0.07688759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11533139,0.009610949,0.048054744,0,0,0,0
4797,"Seka Chekorsa","2019-03","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.12974782,0,0.06247117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40365985,0.038443796,0.08649854,0,0,0,0
4798,"Seka Chekorsa","2019-04","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.12494234,0,0.014416424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22105183,0.038443796,0.08169306,0,0,0,0
4799,"Seka Chekorsa","2019-05","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.07688759,0,0.08169306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20663539,0,0.07688759,0,0,0,0
4800,"Seka Chekorsa","2019-06","P1200184","AFP/Polio Cases","Q3477985","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.06247117,0,0.12974782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23546825,0.04324927,0.019221898,0,0,0,0
4801,"Seru","2017-01","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.04172839,0,0.14604937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14604937,0,0.3338271,0,0,0,0
4802,"Seru","2017-02","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.04172839,0,0.16691355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06259258,0,0.73024684,0,0,0,0
4803,"Seru","2017-03","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.06259258,0,0.10432098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04172839,0,0.64679,0,0,0,0
4804,"Seru","2017-04","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.31296292,0,0.16691355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4381481,0,0,0,0
4805,"Seru","2017-05","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.31296292,0.020864194,0.3964197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7928394,0,0,0,0
4806,"Seru","2017-06","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0.020864194,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.25037032,0,0.52160484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8971604,0.47987646,0.45901227,0,0,0,0
4807,"Seru","2017-07","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14604937,0,0.31296292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1266665,0.58419746,0.16691355,0,0,0,0
4808,"Seru","2017-08","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.10432098,0,0.50074065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3159256,1.3770369,0.64679,0,0,0,0
4809,"Seru","2017-09","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.16691355,0,0.31296292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3561727,0.8137036,0.4381481,0,0,0,0
4810,"Seru","2017-10","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.22950613,0,0.62592584,0.020864194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9388887,0.45901227,0.35469133,0,0,0,0
4811,"Seru","2017-11","P1200184","AFP/Polio Cases","Q3479998","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",10,"Q1985727",0,"Government of Ethiopia","Information Sciences Institute",0,0,0,0,0,0,0,0,0,0.14604937,0,0.29209873,0.020864194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2518517,0.64679,0.25037032,0,0,0,0
