"administrative_area_level_1","administrative_area_level_2","parseDate","uniloc.x","precipitation","year","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","un_wpp_pop_est_li","un_wpp_pop_dens_li","uniloc.y","Maize(white)-Retail_li","Wheat-Wholesale_li"
"Amhara","Wag Hemra","2013-07","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",222.103696916667,"2013","8995.824","0","8995.824","ETH","Ethiopia","531205","59.050177",NA,NA,NA
"Amhara","Wag Hemra","2013-08","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",244.268849283333,"2013","8995.824","0","8995.824","ETH","Ethiopia","532029.333333333","59.1418121666667",NA,NA,NA
"Amhara","Wag Hemra","2013-09","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",48.4628605016667,"2013","8995.824","0","8995.824","ETH","Ethiopia","532853.666666667","59.2334473333333",NA,NA,NA
"Amhara","Wag Hemra","2013-10","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",52.4107672216667,"2013","8995.824","0","8995.824","ETH","Ethiopia","533678","59.3250825",NA,NA,NA
"Amhara","Wag Hemra","2013-11","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",18.6777550383333,"2013","8995.824","0","8995.824","ETH","Ethiopia","534502.333333333","59.4167176666667",NA,NA,NA
"Amhara","Wag Hemra","2013-12","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",2.44730395216667,"2013","8995.824","0","8995.824","ETH","Ethiopia","535326.666666667","59.5083528333333",NA,NA,NA
"Amhara","Wag Hemra","2014-01","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",4.18520035033333,"2014","8995.824","0","8995.824","ETH","Ethiopia","536151","59.599988",NA,NA,NA
"Amhara","Wag Hemra","2014-02","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",9.21303117866667,"2014","8995.824","0","8995.824","ETH","Ethiopia","536975.333333333","59.6916231666667",NA,NA,NA
"Amhara","Wag Hemra","2014-03","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",41.2184765183333,"2014","8995.824","0","8995.824","ETH","Ethiopia","537799.666666667","59.7832583333333",NA,NA,NA
"Amhara","Wag Hemra","2014-04","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",47.172787175,"2014","8995.824","0","8995.824","ETH","Ethiopia","538624","59.8748935",NA,NA,NA
"Amhara","Wag Hemra","2014-05","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",82.88930156,"2014","8995.824","0","8995.824","ETH","Ethiopia","539448.333333333","59.9665286666667",NA,NA,NA
"Amhara","Wag Hemra","2014-06","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",32.87206202,"2014","8995.824","0","8995.824","ETH","Ethiopia","540272.666666667","60.0581638333333",NA,NA,NA
"Amhara","Wag Hemra","2014-07","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",194.177504033333,"2014","8995.824","0","8995.824","ETH","Ethiopia","541097","60.149799",NA,NA,NA
"Amhara","Wag Hemra","2014-08","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",254.213764733333,"2014","8995.824","0","8995.824","ETH","Ethiopia","541921.333333333","60.2414341666667",NA,NA,NA
"Amhara","Wag Hemra","2014-09","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",100.141176558333,"2014","8995.824","0","8995.824","ETH","Ethiopia","542745.666666667","60.3330693333333",NA,NA,NA
"Amhara","Wag Hemra","2014-10","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",30.1584877216667,"2014","8995.824","0","8995.824","ETH","Ethiopia","543570","60.4247045",NA,NA,NA
"Amhara","Wag Hemra","2014-11","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",16.1953921316667,"2014","8995.824","0","8995.824","ETH","Ethiopia","544394.333333333","60.5163396666667",NA,NA,NA
"Amhara","Wag Hemra","2014-12","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",14.422661754,"2014","8995.824","0","8995.824","ETH","Ethiopia","545218.666666667","60.6079748333333",NA,NA,NA
"Amhara","Wag Hemra","2015-01","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",2.68146217666667,"2015","8995.824","0","8995.824","ETH","Ethiopia","546043","60.69961",NA,NA,NA
"Amhara","Wag Hemra","2015-02","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",4.04950043983333,"2015","8995.824","0","8995.824","ETH","Ethiopia","546869.75","60.7915136666667",NA,NA,NA
"Amhara","Wag Hemra","2015-03","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",47.085208075,"2015","8995.824","0","8995.824","ETH","Ethiopia","547696.5","60.8834173333333",NA,NA,NA
"Amhara","Wag Hemra","2015-04","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",38.828920295,"2015","8995.824","0","8995.824","ETH","Ethiopia","548523.25","60.975321",NA,NA,NA
"Amhara","Wag Hemra","2015-05","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",59.1692742033333,"2015","8995.824","0","8995.824","ETH","Ethiopia","549350","61.0672246666667",NA,NA,NA
"Amhara","Wag Hemra","2015-06","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",51.806498075,"2015","8995.824","0","8995.824","ETH","Ethiopia","550176.75","61.1591283333333",NA,NA,NA
"Amhara","Wag Hemra","2015-07","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",103.217507793333,"2015","8995.824","0","8995.824","ETH","Ethiopia","551003.5","61.251032",NA,NA,NA
"Amhara","Wag Hemra","2015-08","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",233.513172033333,"2015","8995.824","0","8995.824","ETH","Ethiopia","551830.25","61.3429356666667",NA,NA,NA
"Amhara","Wag Hemra","2015-09","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",62.162174035,"2015","8995.824","0","8995.824","ETH","Ethiopia","552657","61.4348393333333",NA,NA,NA
"Amhara","Wag Hemra","2015-10","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",6.900877326,"2015","8995.824","0","8995.824","ETH","Ethiopia","553483.75","61.526743",NA,NA,NA
"Amhara","Wag Hemra","2015-11","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",14.5125905416667,"2015","8995.824","0","8995.824","ETH","Ethiopia","554310.5","61.6186466666667",NA,NA,NA
"Amhara","Wag Hemra","2015-12","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",34.6864658366667,"2015","8995.824","0","8995.824","ETH","Ethiopia","555137.25","61.7105503333333",NA,NA,NA
"Amhara","Wag Hemra","2016-01","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",11.4443815596667,"2016","8995.824","0","8995.824","ETH","Ethiopia","555964","61.802454",NA,NA,NA
"Amhara","Wag Hemra","2016-02","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",8.86049489616667,"2016","8995.824","0","8995.824","ETH","Ethiopia","556790.75","61.8943576666667",NA,NA,NA
"Amhara","Wag Hemra","2016-03","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",38.5817049783333,"2016","8995.824","0","8995.824","ETH","Ethiopia","557617.5","61.9862613333333",NA,NA,NA
"Amhara","Wag Hemra","2016-04","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",56.1176147383333,"2016","8995.824","0","8995.824","ETH","Ethiopia","558444.25","62.078165",NA,NA,NA
"Amhara","Wag Hemra","2016-05","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",82.5315906416667,"2016","8995.824","0","8995.824","ETH","Ethiopia","559271","62.1700686666667",NA,NA,NA
"Amhara","Wag Hemra","2016-06","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",55.32188122,"2016","8995.824","0","8995.824","ETH","Ethiopia","560097.75","62.2619723333333",NA,NA,NA
"Amhara","Wag Hemra","2016-07","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",326.831293783333,"2016","8995.824","0","8995.824","ETH","Ethiopia","560924.5","62.353876",NA,NA,NA
"Amhara","Wag Hemra","2016-08","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",208.59980885,"2016","8995.824","0","8995.824","ETH","Ethiopia","561751.25","62.4457796666667",NA,NA,NA
"Amhara","Wag Hemra","2016-09","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",70.589001585,"2016","8995.824","0","8995.824","ETH","Ethiopia","562578","62.5376833333333",NA,NA,NA
"Amhara","Wag Hemra","2016-10","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",18.9773574566667,"2016","8995.824","0","8995.824","ETH","Ethiopia","563404.75","62.629587",NA,NA,NA
"Amhara","Wag Hemra","2016-11","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",3.92001577916667,"2016","8995.824","0","8995.824","ETH","Ethiopia","564231.5","62.7214906666667",NA,NA,NA
"Amhara","Wag Hemra","2016-12","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",4.12789439783333,"2016","8995.824","0","8995.824","ETH","Ethiopia","565058.25","62.8133943333333",NA,NA,NA
"Amhara","Wag Hemra","2017-01","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",3.399930304,"2017","8995.824","0","8995.824","ETH","Ethiopia","565885","62.905298",NA,NA,NA
"Amhara","Wag Hemra","2017-02","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",43.5385845216667,"2017","8995.824","0","8995.824","ETH","Ethiopia","566711.75","62.9972016666667",NA,NA,NA
"Amhara","Wag Hemra","2017-03","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",40.050487845,"2017","8995.824","0","8995.824","ETH","Ethiopia","567538.5","63.0891053333333",NA,NA,NA
"Amhara","Wag Hemra","2017-04","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",49.9123283633333,"2017","8995.824","0","8995.824","ETH","Ethiopia","568365.25","63.181009",NA,NA,NA
"Amhara","Wag Hemra","2017-05","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",81.6983154966667,"2017","8995.824","0","8995.824","ETH","Ethiopia","569192","63.2729126666667",NA,NA,NA
"Amhara","Wag Hemra","2017-06","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",37.9676394633333,"2017","8995.824","0","8995.824","ETH","Ethiopia","570018.75","63.3648163333333",NA,NA,NA
"Amhara","Wag Hemra","2017-07","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",187.334946683333,"2017","8995.824","0","8995.824","ETH","Ethiopia","570845.5","63.45672",NA,NA,NA
"Amhara","Wag Hemra","2017-08","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",265.451876683333,"2017","8995.824","0","8995.824","ETH","Ethiopia","571672.25","63.5486236666667",NA,NA,NA
"Amhara","Wag Hemra","2017-09","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",55.4813715283333,"2017","8995.824","0","8995.824","ETH","Ethiopia","572499","63.6405273333333",NA,NA,NA
"Amhara","Wag Hemra","2017-10","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",25.779110295,"2017","8995.824","0","8995.824","ETH","Ethiopia","573325.75","63.732431",NA,NA,NA
"Amhara","Wag Hemra","2017-11","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",3.29895932233333,"2017","8995.824","0","8995.824","ETH","Ethiopia","574152.5","63.8243346666667",NA,NA,NA
"Amhara","Wag Hemra","2017-12","Ethiopia-AMHARA REGION-WAGHEMIRA ZONE",8.73164880733333,"2017","8995.824","0","8995.824","ETH","Ethiopia","574979.25","63.9162383333333",NA,NA,NA
"Amhara","West Gojjam","2011-01","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","263795.2","39389.632","Ethiopia-Amhara-Baher Dar",NA,"688.1533"
"Amhara","West Gojjam","2011-01","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","263795.2","39389.632","Ethiopia-Amhara-Bure",NA,"649.6"
"Amhara","West Gojjam","2011-01","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",14.644105615,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2503302.6","182.4795","Ethiopia-Amhara-Baher Dar",NA,"688.1533"
"Amhara","West Gojjam","2011-01","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",14.644105615,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2503302.6","182.4795","Ethiopia-Amhara-Bure",NA,"649.6"
"Amhara","West Gojjam","2011-02","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",2.061000324,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2507376.81666667","182.776491666667","Ethiopia-Amhara-Bure",NA,"659.311111111111"
"Amhara","West Gojjam","2011-02","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",2.061000324,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2507376.81666667","182.776491666667","Ethiopia-Amhara-Baher Dar",NA,"704.747377777778"
"Amhara","West Gojjam","2011-02","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","264224.55","39453.7421666667","Ethiopia-Amhara-Bure",NA,"659.311111111111"
"Amhara","West Gojjam","2011-02","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","264224.55","39453.7421666667","Ethiopia-Amhara-Baher Dar",NA,"704.747377777778"
"Amhara","West Gojjam","2011-03","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","264653.9","39517.8523333333","Ethiopia-Amhara-Baher Dar",NA,"721.341455555556"
"Amhara","West Gojjam","2011-03","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","264653.9","39517.8523333333","Ethiopia-Amhara-Bure",NA,"669.022222222222"
"Amhara","West Gojjam","2011-03","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",44.1550994166667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2511451.03333333","183.073483333333","Ethiopia-Amhara-Baher Dar",NA,"721.341455555556"
"Amhara","West Gojjam","2011-03","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",44.1550994166667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2511451.03333333","183.073483333333","Ethiopia-Amhara-Bure",NA,"669.022222222222"
"Amhara","West Gojjam","2011-04","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",42.8594545891667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2515525.25","183.370475","Ethiopia-Amhara-Bure",NA,"678.733333333333"
"Amhara","West Gojjam","2011-04","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",42.8594545891667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2515525.25","183.370475","Ethiopia-Amhara-Baher Dar",NA,"737.935533333333"
"Amhara","West Gojjam","2011-04","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265083.25","39581.9625","Ethiopia-Amhara-Bure",NA,"678.733333333333"
"Amhara","West Gojjam","2011-04","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265083.25","39581.9625","Ethiopia-Amhara-Baher Dar",NA,"737.935533333333"
"Amhara","West Gojjam","2011-05","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",145.508099591667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2519599.46666667","183.667466666667","Ethiopia-Amhara-Baher Dar",NA,"754.529611111111"
"Amhara","West Gojjam","2011-05","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",145.508099591667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2519599.46666667","183.667466666667","Ethiopia-Amhara-Bure",NA,"688.444444444444"
"Amhara","West Gojjam","2011-05","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265512.6","39646.0726666667","Ethiopia-Amhara-Baher Dar",NA,"754.529611111111"
"Amhara","West Gojjam","2011-05","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265512.6","39646.0726666667","Ethiopia-Amhara-Bure",NA,"688.444444444444"
"Amhara","West Gojjam","2011-06","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265941.95","39710.1828333333","Ethiopia-Amhara-Bure",NA,"698.155555555556"
"Amhara","West Gojjam","2011-06","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","265941.95","39710.1828333333","Ethiopia-Amhara-Baher Dar",NA,"771.123688888889"
"Amhara","West Gojjam","2011-06","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",208.759930975,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2523673.68333333","183.964458333333","Ethiopia-Amhara-Bure",NA,"698.155555555556"
"Amhara","West Gojjam","2011-06","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",208.759930975,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2523673.68333333","183.964458333333","Ethiopia-Amhara-Baher Dar",NA,"771.123688888889"
"Amhara","West Gojjam","2011-07","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","266371.3","39774.293","Ethiopia-Amhara-Baher Dar",NA,"787.717766666667"
"Amhara","West Gojjam","2011-07","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","266371.3","39774.293","Ethiopia-Amhara-Bure",NA,"707.866666666667"
"Amhara","West Gojjam","2011-07","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",335.563420758333,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2527747.9","184.26145","Ethiopia-Amhara-Baher Dar",NA,"787.717766666667"
"Amhara","West Gojjam","2011-07","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",335.563420758333,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2527747.9","184.26145","Ethiopia-Amhara-Bure",NA,"707.866666666667"
"Amhara","West Gojjam","2011-08","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",336.930384583333,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2531822.11666667","184.558441666667","Ethiopia-Amhara-Bure",NA,"717.577777777778"
"Amhara","West Gojjam","2011-08","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",336.930384583333,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2531822.11666667","184.558441666667","Ethiopia-Amhara-Baher Dar",NA,"804.311844444444"
"Amhara","West Gojjam","2011-08","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","266800.65","39838.4031666667","Ethiopia-Amhara-Bure",NA,"717.577777777778"
"Amhara","West Gojjam","2011-08","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","266800.65","39838.4031666667","Ethiopia-Amhara-Baher Dar",NA,"804.311844444444"
"Amhara","West Gojjam","2011-09","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","267230","39902.5133333333","Ethiopia-Amhara-Baher Dar",NA,"820.905922222222"
"Amhara","West Gojjam","2011-09","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","267230","39902.5133333333","Ethiopia-Amhara-Bure",NA,"727.288888888889"
"Amhara","West Gojjam","2011-09","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",188.415935866667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2535896.33333333","184.855433333333","Ethiopia-Amhara-Baher Dar",NA,"820.905922222222"
"Amhara","West Gojjam","2011-09","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",188.415935866667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2535896.33333333","184.855433333333","Ethiopia-Amhara-Bure",NA,"727.288888888889"
"Amhara","West Gojjam","2011-10","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",49.1920370841667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2539970.55","185.152425","Ethiopia-Amhara-Bure",NA,"737"
"Amhara","West Gojjam","2011-10","Ethiopia-AMHARA REGION-WEST GOJJAM ZONE",49.1920370841667,"2011","14519.83","801.5613","13718.27","ETH","Ethiopia","2539970.55","185.152425","Ethiopia-Amhara-Baher Dar",NA,"837.5"
"Amhara","West Gojjam","2011-10","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","267659.35","39966.6235","Ethiopia-Amhara-Bure",NA,"737"
"Amhara","West Gojjam","2011-10","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","267659.35","39966.6235","Ethiopia-Amhara-Baher Dar",NA,"837.5"
"Amhara","West Gojjam","2011-11","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","268088.7","40030.7336666667","Ethiopia-Amhara-Baher Dar",NA,"880"
"Amhara","West Gojjam","2011-11","Ethiopia-AMHARA REGION-BAHIR DAR SPECIAL ZONE",NA,"2011","6.769826","0.07275388","6.697072","ETH","Ethiopia","268088.7","40030.7336666667","Ethiopia-Amhara-Bure",NA,"700"
