"d3mIndex","time","woreda_wikidata","woreda_label","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","Prices_of_Domestic_sheep__retail_","Prices_of_Gasoline__retail_","Prices_of_Maize__retail_","Prices_of_Maize__wholesale_","Cholera_AWD_Cases_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_OutP_Cases_ratio_per_1000","precipitation_height","X2_year_flood_flood_duration_in_a_month","Total_Population","Unemployment_rate"
1255,"2017-10-01","Q5575602","Gobu Seyo","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1255.88529246239,18.77,11.8579494700064,897.636660534961,0,0.048766214,0.17068176,0.09753243,0.12191554,95.62888145,1,41012,2.38683490690903
1256,"2017-10-01","Q4944247","Bora","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1253.41358063856,18.77,11.5814296194065,902.230840995645,0,0.28937155,0.17021856,0.93620205,4.851229,35.65488839,0,58748,2.03551320918146
1257,"2017-10-01","Q6408249","Kiltu Kara","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1259.01016821029,18.77,11.9547952120227,892.306567064951,0,0,0,0.25096524,0,142.9786663,5,51800,1.47384470178241
1258,"2017-10-01","Q3162804","Jarso","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1260.13531845447,18.77,11.9322446971722,892.041802059731,0,0.06177797,0,0.22651921,1.8327464,139.5980398,5,48561,1.16006561987345
1259,"2017-10-01","Q3176850","Jeldu","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1249.46646698806,18.77,11.8051145730713,908.107926688314,0,0.11839224,0.05919612,0.04439709,0.22691844,53.10241257,0,202716,1.56506892626786
1260,"2017-10-01","Q960789","Ginir","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1277.24969359719,18.77,11.2307440608956,893.88128901741,0,0.03584358,0.33692962,0,0.028674863,129.0204535,3,139495,3.17793938374879
1261,"2017-10-01","Q3566240","Wara Jarso","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1243.77588450947,18.77,11.8668655959445,911.958281467983,0,0.06363752,0.07070835,0.40303764,0.21212508,41.56672311,0,141426,1.11167256189995
1262,"2017-10-01","Q7976892","Wayu Tuka","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1257.79075926627,18.77,11.8595476951625,895.553297238641,0,0,0.04748338,0.20576131,0.26907247,144.7441192,2,63180,0.595318998559274
1263,"2017-10-01","Q3068406","Fentale","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1235.73484152897,18.77,11.5036107992638,907.358075575734,0,0.53829217,0.2936139,7.7318325,0,25.00947282,0,81740,6.60880158367596
1264,"2017-10-01","Q784515","Yaya Gulele","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1242.53546743001,18.77,11.7753203073057,915.750324196362,0,0.30913588,0.09092232,0.2909514,1.0910678,24.02016556,0,54992,2.09659303631599
1265,"2017-10-01","Q940315","Dawo","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1252.85553002847,18.77,11.7278853832042,905.3766258093,0,0.15414533,0.059286665,0.059286665,0.059286665,34.20914698,2,84336,0.278506651935736
1266,"2017-10-01","Q5586768","Goro","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1257.45699191708,18.77,11.7166199036139,898.827320725456,0,0.307787,0.08793914,0.7474828,0,57.39292088,5,45486,1.34249141429909
1267,"2017-10-01","Q5644196","Hambela Wamena","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1283.86404908789,18.77,11.4789504410791,887.078757750549,0,0.07621153,0.18100236,0,0.8288003,210.1843524,4,104971,0.582367525802918
1268,"2017-10-01","Q2896892","Berbere","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1284.1865247935,18.77,11.2998788834593,891.532015668498,0,0.11032413,0.6840096,0.011032414,0.39716688,107.1373137,1,90642,2.90936106983655
1269,"2017-10-01","Q5530589","Gemechis","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1214.32784996791,18.77,11.2679634021183,902.371644854696,0,0.037994333,0.8467308,0.005427762,0.04884986,64.28109612,0,184238,0.498301706429109
1270,"2017-10-01","Q3477985","Seka Chekorsa","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1266.45194190716,18.77,11.7482939000583,890.471654639243,0,0.019221898,0.19221897,0.028832847,0.12494234,165.8438733,3,208096,1.02682727298372
1271,"2017-10-01","Q6192004","Jibat","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1256.62988663041,18.77,11.7827561979508,898.840453110053,0,0.12463647,0.04154549,0,0.26312146,76.02877007,0,72210,1.25197680548234
1272,"2017-10-01","Q741581","Seden Sodo","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1255.66304283064,18.77,11.6729003003088,901.412897143483,0,0.04334321,0.08668642,0,0,41.36088376,2,69215,0.671728971962617
1273,"2017-10-01","Q3216542","Lalo Asabi","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1260.07966819143,18.77,11.9084993549332,892.514179440279,0,0.013230313,0,0.119072825,1.7860923,146.0688136,0,75584,1.44283220597862
1274,"2017-10-01","Q3021096","Dedo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1267.87866911777,18.77,11.7122191610328,889.775201085914,0,0.048534095,0.24960394,0.010400164,0.031200493,166.9990264,3,288457,0.889389138652318
1275,"2017-10-01","Q6199291","Jimma Horo","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1262.96369239518,18.77,11.9139129479519,890.839622319716,0,0.04358343,0.10895857,0.26150057,1.2203361,145.184511,5,45889,0.178586261317385
1276,"2017-10-01","Q3307179","Meta","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1182.57320872049,18.77,11.1840521944929,901.934989081243,0,0,0.16648895,0.039640225,0,61.39575247,0,252269,1.77739889267774
1277,"2017-10-01","Q3570146","Wuchale","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1239.9826333248,18.77,11.7443545022865,916.614919666853,0,0.11278697,0.11278697,0.020506721,0.9433092,17.18665925,0,97529,1.00363417251963
1278,"2017-10-01","Q5100089","Chinaksen","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1126.04064305263,18.77,11.0471746597703,899.112076303979,0.3905218,0.20674685,0.20674685,0,0,20.92319109,0,87063,3.44491189561612
1279,"2017-10-01","Q3125408","Habro","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1228.21120912683,18.77,11.3557767601071,903.303311119252,0,0.026252922,0.5198078,0,0.026252922,62.39385624,0,190455,2.62355830373196
1280,"2017-10-01","Q3303887","Meda Welabu","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1299.12830723624,18.77,11.3185208979156,889.585447848149,0,0.061518274,0.4921462,0.12303655,0.02050609,122.2739961,9,97532,0.705677132889312
1281,"2017-10-01","Q5904664","Horo","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1252.35178784553,18.77,11.9001231503491,900.250722424566,0,0.026670579,0.013335289,0.013335289,0.30671164,84.01545361,2,74989,1.66140501929271
1282,"2017-10-01","Q5621831","Guto Gida","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1256.67067020248,18.77,11.8862882586438,895.900866676382,0,0.11122728,0.022245456,1.2457455,0.6673637,143.4377242,1,89906,0.626410396078126
1283,"2017-10-01","Q8050552","Yayu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1263.67407013038,18.77,11.8333369405591,891.423153507791,0,0.3027379,0,0.34058014,0,158.0269084,2,52851,2.55130134723395
1284,"2017-10-01","Q3033676","Dodola","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1274.77761625682,18.77,11.4429420279988,888.619832346138,0,0.07223495,0.05675603,0,0.3302169,136.0567956,0,193812,3.19716055397035
1285,"2017-10-01","Q4749007","Amuru","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1250.7673682491,18.77,11.9540806008002,899.633833083198,0,0.07599794,0.03799897,0.32299128,0.37998974,94.5933466,2,52633,0.676856873907392
1286,"2017-10-01","Q7530072","Sire","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1249.66254561918,18.77,11.4983575278062,902.141520260125,0,0.2298229,0.33797488,0.027037987,0.2433419,33.37769101,0,73970,2.15802457750213
1287,"2017-10-01","Q3200537","Kurfa Chele","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1171.53384198316,18.77,11.1030826903016,900.685178769874,0,0.017035484,0.20442581,0.15331936,0,47.37787056,0,58701,2.34021137393055
1288,"2017-10-01","Q3111366","Goro Gutu","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1191.87926210575,18.77,11.2605543205096,903.1648168136,0,0.03473887,0.3960231,0,0.03473887,53.87933664,0,143931,1.06369648451096
1289,"2017-10-01","Q3015333","Dano","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1257.25596617464,18.77,11.7970986471722,897.737790063126,0,0.020567033,0.010283517,0.24680442,0.030850552,88.81189609,2,97243,0.521651687511784
1290,"2017-10-01","Q3178986","Jimma Arjo","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1260.01253451685,18.77,11.8384437667079,893.979225950175,0,0.15058671,0.11583593,1.1815264,2.3398857,134.8093393,3,86329,1.26669328719109
1291,"2017-11-01","Q3200732","Kuyu","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1038.1852950488,18.77,11.3234745243464,766.0467157436,0,0.24782738,0.09913095,0.3304365,0.41304564,7.337203653,0,121052,1.56765822226145
1292,"2017-11-01","Q3307182","Meta Robi","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1037.07534154686,18.77,11.2973936546592,770.163150287811,0,0.24177434,0.0711101,0,0.0711101,8.845629215,0,140627,0.887595176300205
1293,"2017-11-01","Q2909209","Boke","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1044.72024620708,18.77,10.6391112428886,761.428866802543,0,0.013231363,0.52925456,0.026462726,0.019847047,17.83745003,0,151156,1.06225185407147
1294,"2017-11-01","Q3029342","Dire","Q1109855","Borena Zone","Q202107","Oromia Region","Q115","Ethiopia",1016.71608907923,18.77,11.0288142267759,750.852411964144,0,0.5449517,0.040871378,0.09536655,0,94.87384415,12,73401,1.96336330591161
1295,"2017-11-01","Q3480862","Seweyna","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1022.93231569913,18.77,10.5281336046723,756.802269245562,0,0.12149561,1.4579473,0.060747806,0.0151869515,35.53196669,4,65846,2.01771994185644
1296,"2017-11-01","Q16957182","Hurumu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1029.61109148065,18.77,11.363480104052,745.502058051667,0,0.2578105,0,0.21093585,3.6562214,21.53168729,2,42667,2.3401854486582
1297,"2017-11-01","Q3041004","Dugda","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1033.05798712141,18.77,11.0868334706883,777.396975288609,0,0.2967359,0.40714926,4.7822785,2.9121523,1.793791249,0,144910,3.72525861946298
1298,"2017-11-01","Q5528474","Gawo Kebe","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1030.520196027,18.77,11.4407724424493,737.239093627833,0,0.27524617,0.59636676,2.4160497,4.556854,28.8649445,0,65396,1.0910320240949
1299,"2017-11-01","Q16964887","Harena Buluk","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1021.05220612052,18.77,10.8734147074776,761.795411639355,0,0.14724469,1.2761205,0,0.17178546,78.57821782,5,81497,0.463926574215713
1300,"2017-11-01","Q5644196","Hambela Wamena","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1021.20112181948,18.77,11.0128252635125,758.480932874185,0,0.16194949,0.43821627,0,1.2193844,149.7059011,0,104971,0.582367525802918
1301,"2017-11-01","Q304246","Sigmo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1029.10057521336,18.77,11.3355177345385,747.984718738439,0,0.08666168,0.6499626,0,0.2058215,35.3940507,3,92313,1.42123362207809
1302,"2017-11-01","Q3502932","Sude","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.16165055815,18.77,10.8853171852812,771.168408879388,0,0.2774695,0.58200914,0,3.1739802,13.32672659,0,147764,1.09421477569356
1303,"2017-11-01","Q5210678","Dale Wabera","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1030.30718612289,18.77,11.4259443403205,738.776090329148,0,0,0.086217634,3.3433282,1.5710768,31.37561738,0,104387,1.23513099321316
1304,"2017-11-01","Q2963919","Chiro Zuria","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1050.61242742998,18.77,10.755241663175,762.284387303561,0,0.0058853994,0.6238524,0,0.041197795,9.348667035,0,169912,0.992355006599098
1305,"2017-11-01","Q3016116","Darimu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",1030.00609364929,18.77,11.3997720012465,741.597561218987,0,0.110291585,0.006893224,0.6617495,0.3653409,24.72316842,2,145070,0.416086909986086
1306,"2017-11-01","Q2964388","Chole","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1035.69596544128,18.77,10.8589038832832,770.304351101447,0,0.06719602,0.15679072,0.17918938,0.6495615,16.46776309,0,89291,1.31594861994727
1307,"2017-11-01","Q2422429","Boset","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1038.38965542042,18.77,10.9945332604823,776.634412669014,0,0.16184418,0.44331232,6.4104366,3.370581,3.351443488,0,142112,3.33484998527955
1308,"2017-11-01","Q6520555","Leka Dulecha","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.74447337926,18.77,11.3775695660039,747.437828717472,0,0.09714531,0,0.38858125,0.8743078,12.77365637,0,72057,0.673085115446877
1309,"2017-11-01","Q3103930","Gerar Jarso","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1039.92593578067,18.77,11.2772079836643,770.879987578171,0,0.10399334,0.19313051,0.29712382,0.14856191,3.758209592,0,67312,1.35691318327974
1310,"2017-11-01","Q5242290","Dawe Kachen","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1017.38690430204,18.77,10.6616978516116,758.649267552621,0,0,1.5559663,0,0,56.38399491,2,30849,1.48490142251061
1311,"2017-11-01","Q2842131","Ambo Zuria","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.71255776955,18.77,11.2951709077209,766.5691661798,0,0.16604248,0.06457207,0.17526706,0.33208495,8.829594092,0,108406,0.619286831919625
1312,"2017-11-01","Q3337870","Nejo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.79272277973,18.77,11.4588675689652,736.237058701522,0,0.11458341,0,0.35138914,0.32083356,5.378535484,0,130909,1.75593292488256
1313,"2017-11-01","Q3068406","Fentale","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1041.82792505901,18.77,10.9598949879172,773.017585334486,0,0.6483974,0.8196721,11.304135,0.012233912,4.597266555,0,81740,6.60880158367596
1314,"2017-11-01","Q2374856","Tole","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.37126602233,18.77,11.1833343031536,778.395583617212,0,0.11129661,0.047698542,0.6677796,0.14309563,0.508511055,0,62895,0.717439293598234
1315,"2017-11-01","Q2843318","Amigna","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.00617542249,18.77,10.8030923536418,767.695808132719,0,0,0.34132025,0.10922247,0.12287528,12.91653961,0,73245,1.62237984331992
1316,"2017-11-01","Q5904664","Horo","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.70637663763,18.77,11.4099647482463,746.577207803126,0,0.106682315,0.040005866,0.066676445,0.29337636,15.26503086,0,74989,1.66140501929271
1317,"2017-11-01","Q3100056","Gedeb Asasa","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1026.98654262683,18.77,10.9558457090107,768.357458505587,0,0.1177056,0.06955331,0,2.5627718,22.24265701,0,186907,2.53446749304326
1318,"2017-11-01","Q2376156","Setema","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1029.51526182438,18.77,11.3303523038184,749.471635758522,0,0.42626983,0.60065293,0,1.0947385,26.24797106,3,103221,0.508797964808141
1319,"2017-11-01","Q2381608","Adaba","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1025.31599860904,18.77,10.8867263146943,765.831985746868,0,0.12255167,0.17301412,0,1.7229323,28.56615153,0,138717,1.942436757873
1320,"2017-11-01","Q5275497","Diga","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.96127303192,18.77,11.3974249651596,744.882205916116,0,0,0.20992967,2.2042615,0.04498493,16.36210646,0,66689,1.57358921878738
1321,"2017-11-01","Q741581","Seden Sodo","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1033.2872673583,18.77,11.1763834884028,775.750443232941,0,0.04334321,0.04334321,0,0,1.803689369,0,69215,0.671728971962617
1322,"2017-11-01","Q2382572","Doba","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1056.02536637352,18.77,10.7111562203326,758.656169341471,0,0.14932172,0.94819283,0.08959302,0,8.528147111,0,133939,1.65888615183201
1323,"2017-11-01","Q2391504","Tulo","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1055.9640393651,18.77,10.6759955789669,758.626127436422,0,0.013569994,0.4749498,0,0.094989955,10.61024916,0,147384,2.75330560648749
1324,"2017-11-01","Q3103838","Gera","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",1028.58466291903,18.77,11.3079812515092,750.201903182332,0,0.1334579,0.15125228,0.17794386,0.65839225,36.20720161,0,112395,0.616870696250956
1325,"2017-11-01","Q2864413","Arsi Negele","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1028.94038677116,18.77,11.0454952565942,771.301868713714,0,0.05381945,0.12686013,0.14223713,0.24987602,12.86760966,0,260129,4.36576970055891
1326,"2017-11-01","Q2893465","Becho","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1034.12216223766,18.77,11.2061417479172,775.984383444096,0,0,0.040531777,1.0673368,0.13510592,0.861630645,0,74016,2.47784409477301
1327,"2017-11-01","Q2866446","Aseko","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",1039.98218818706,18.77,10.8703239755957,770.489410567014,0,0.24966712,0.4755564,0.5825566,0.4517786,16.17921245,0,84112,0.835732667465029
1328,"2017-11-01","Q3109573","Goba","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",1023.45033937337,18.77,10.8150246305108,763.476212592199,0,0.53978455,0.36803493,0,0.53978455,36.49849176,2,40757,1.85998828353837
1329,"2017-11-01","Q2880302","Bako Tibe","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",1033.32900406041,18.77,11.3534749884911,754.163017880186,0,0.073152296,0.048768196,0.105664425,1.8044233,15.14746593,0,123031,2.15480984340045
1330,"2017-11-01","Q2824689","Adola","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1020.23601242843,18.77,10.9515471713778,759.381701410503,0,0.081792906,0.045440502,0.2453787,1.8903247,85.51680974,5,110034,1.40435951603611
1331,"2017-11-01","Q3346443","Nunu Kumba","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.64162682129,18.77,11.348894456039,751.400514831725,0,0.12350443,0.07719027,0.71015054,0.5866461,13.9219829,0,64775,0.760502913216805
1332,"2017-11-01","Q3285143","Mana Sibu","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",1031.56353465175,18.77,11.4773292429807,733.872932901199,0,0.07931283,0.03172513,2.014546,0,12.65002642,0,126083,1.14706843778788
1333,"2017-11-01","Q2893566","Bedeno","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",1062.28663078483,18.77,10.5241982376777,755.278608092726,0,0,0.535641,0.037662264,0,8.097505867,0,238966,0.500854538549183
1334,"2017-11-01","Q3349300","Odo Shakiso","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",1019.68164300462,18.77,10.9689527962659,758.019599205613,0,0.067838654,0.1550598,0.5960111,0.10660361,77.38794327,6,206372,2.63887328164213
