d3mIndex,pmid,py,py2,py3,minpol,rbal,lnkmdist,mido
4530,0,19,361,6859.0,-6.0,0.00137297551011311,8.1164170727942,0
4531,0,20,400,8000.0,-6.0,0.00202026201935031,8.1164170727942,0
4532,0,21,441,9261.0,-9.0,0.0023717615838597,8.1164170727942,0
4533,0,22,484,10648.0,-9.0,0.0029988837814183397,8.1164170727942,0
4534,0,23,529,12167.0,-9.0,0.00288704292928086,8.1164170727942,0
4535,0,24,576,13824.0,-9.0,0.00330887137161808,8.1164170727942,0
4536,0,25,625,15625.0,-9.0,0.00337065339031521,8.1164170727942,0
4537,0,26,676,17576.0,-9.0,0.0033293120763816,8.1164170727942,0
4538,0,27,729,19683.0,-9.0,0.00373973396092473,8.1164170727942,0
4539,0,28,784,21952.0,-9.0,0.0038954931493554203,8.1164170727942,0
4540,0,29,841,24389.0,-9.0,0.00400719953092954,8.1164170727942,0
4541,0,30,900,27000.0,-9.0,0.0042790740085599,8.1164170727942,0
4542,0,31,961,29791.0,-9.0,0.004397365561855,8.1164170727942,0
4543,0,32,1024,32768.0,-9.0,0.00511976548988979,8.1164170727942,0
4544,0,33,1089,35937.0,-9.0,0.00464072637117134,8.1164170727942,0
4545,0,34,1156,39304.0,-9.0,0.00537320175767362,8.1164170727942,0
4546,0,35,1225,42875.0,-9.0,0.00507746340029631,8.1164170727942,0
4547,0,36,1296,46656.0,-10.0,0.00487123321720826,8.1164170727942,0
4548,0,37,1369,50653.0,-6.0,0.00499901443308001,8.1164170727942,0
4549,0,38,1444,54872.0,-5.0,0.00551381029119664,8.1164170727942,0
4550,0,39,1521,59319.0,-5.0,0.0049458403010148285,8.1164170727942,0
4551,0,40,1600,64000.0,-5.0,0.0051365207068003104,8.1164170727942,0
4552,0,41,1681,68921.0,-5.0,0.00381603676156314,8.1164170727942,0
4553,0,42,1764,74088.0,-3.0,0.0029058850565693,8.1164170727942,0
4554,0,43,1849,79507.0,-3.0,0.00284782494223628,8.1164170727942,0
4555,0,44,1936,85184.0,-3.0,0.00338037375474737,8.1164170727942,0
4556,0,45,2025,91125.0,-3.0,0.00284580326079453,8.1164170727942,0
4557,0,46,2116,97336.0,-3.0,0.00338939372793199,8.1164170727942,0
4558,0,47,2209,103823.0,-3.0,0.00440405121088823,8.1164170727942,0
4559,0,48,2304,110592.0,-3.0,0.0045618725601091715,8.1164170727942,0
4560,0,49,2401,117649.0,-3.0,0.00728310656068975,8.1164170727942,0
4561,0,50,2500,125000.0,-3.0,0.0143283540111727,8.1164170727942,0
4562,0,51,2601,132651.0,-3.0,0.0141765480071174,8.1164170727942,0
4563,0,52,2704,140608.0,-3.0,0.0150423051785906,8.1164170727942,0
4564,0,53,2809,148877.0,-3.0,0.0156401951665993,8.1164170727942,0
4565,0,54,2916,157464.0,-3.0,0.0178795229611859,8.1164170727942,0
4566,0,55,3025,166375.0,-3.0,0.019310630605743,8.1164170727942,0
4567,0,56,3136,175616.0,-3.0,0.0209990367097596,8.1164170727942,0
4568,0,57,3249,185193.0,-3.0,0.0238095704675102,8.1164170727942,0
4569,0,58,3364,195112.0,-3.0,0.0254951481554892,8.1164170727942,0
4570,0,59,3481,205379.0,6.0,0.0272813849186189,8.1164170727942,0
4571,0,60,3600,216000.0,6.0,0.0287516598109845,8.1164170727942,0
4572,0,61,3721,226981.0,6.0,0.0296675368929128,8.1164170727942,0
4573,0,62,3844,238328.0,6.0,0.0309576316890538,8.1164170727942,0
4574,0,63,3969,250047.0,6.0,0.0315909079989815,8.1164170727942,0
4575,0,64,4096,262144.0,6.0,0.0321987279004451,8.1164170727942,0
4576,0,65,4225,274625.0,6.0,0.0332875598607958,8.1164170727942,0
4577,0,66,4356,287496.0,6.0,0.0300215421167775,8.1164170727942,0
4578,0,67,4489,300763.0,6.0,0.0301359257163636,8.1164170727942,0
4579,0,68,4624,314432.0,6.0,0.0297290170028547,8.1164170727942,0
4580,0,69,4761,328509.0,7.0,0.0292554429319287,8.1164170727942,0
4581,0,70,4900,343000.0,9.0,0.0316952424957508,8.1164170727942,0
4582,0,71,5041,357911.0,9.0,0.0334755335730607,8.1164170727942,0
4583,0,72,5184,373248.0,9.0,0.0325762924490853,8.1164170727942,0
4584,0,73,5329,389017.0,9.0,0.0349518333734486,8.1164170727942,0
4585,0,74,5476,405224.0,9.0,0.035819687986867,8.1164170727942,0
4586,0,75,5625,421875.0,9.0,0.0336490212057635,8.1164170727942,0
4587,0,76,5776,438976.0,9.0,0.0329050958181733,8.1164170727942,0
4588,0,77,5929,456533.0,9.0,0.0326883752415067,8.1164170727942,0
4589,0,78,6084,474552.0,9.0,0.031664793024344,8.1164170727942,0
4590,0,79,6241,493039.0,9.0,0.033754031550189995,8.1164170727942,0
4591,0,80,6400,512000.0,9.0,0.034548990080664,8.1164170727942,0
4592,0,81,6561,531441.0,9.0,0.0335407180092795,8.1164170727942,0
4593,0,82,6724,551368.0,9.0,0.0382651169723631,8.1164170727942,0
4594,0,83,6889,571787.0,9.0,0.0352607550640168,8.1164170727942,0
4595,0,84,7056,592704.0,9.0,0.0349762442580562,8.1164170727942,0
4596,0,85,7225,614125.0,9.0,0.034694194684612004,8.1164170727942,0
4597,0,86,7396,636056.0,9.0,0.0359113439381301,8.1164170727942,0
4598,0,87,7569,658503.0,9.0,0.0355429589130289,8.1164170727942,0
4599,0,88,7744,681472.0,9.0,0.0357995069507068,8.1164170727942,0
4600,0,89,7921,704969.0,9.0,0.0326272184060758,8.1164170727942,0
4601,0,0,0,0.0,,0.000226960732441547,8.29629711264251,0
4602,0,1,1,1.0,2.0,0.000260630889647252,8.29629711264251,0
4603,0,2,4,8.0,2.0,0.000296550020390877,8.29629711264251,0
4604,0,3,9,27.0,1.0,0.00031213765219872405,8.29629711264251,0
4605,0,4,16,64.0,1.0,0.00036414242259223196,8.29629711264251,0
4606,0,5,25,125.0,1.0,0.000404752295695275,8.29629711264251,0
4607,0,6,36,216.0,1.0,0.000407862720559493,8.29629711264251,0
4608,0,7,49,343.0,1.0,0.000416025921808494,8.29629711264251,0
4609,0,8,64,512.0,1.0,0.00043654652488053796,8.29629711264251,0
4610,0,9,81,729.0,1.0,0.00037175107936122595,8.29629711264251,0
4611,0,10,100,1000.0,1.0,0.000539830581648147,8.29629711264251,0
4612,0,11,121,1331.0,1.0,0.00060359051742374,8.29629711264251,0
4613,0,12,144,1728.0,1.0,0.0006105981579337808,8.29629711264251,0
4614,0,13,169,2197.0,0.0,0.0005948486110284929,8.29629711264251,0
4615,0,14,196,2744.0,0.0,0.0006032481561831821,8.29629711264251,0
4616,0,15,225,3375.0,-7.0,0.000584010188930529,8.29629711264251,0
4617,0,16,256,4096.0,-7.0,0.00061687108005947,8.29629711264251,0
4618,0,17,289,4913.0,-7.0,0.000592693005923944,8.29629711264251,0
4619,0,18,324,5832.0,-7.0,0.000708440584379578,8.29629711264251,0
4620,0,19,361,6859.0,-7.0,0.000705754380209525,8.29629711264251,0
4621,0,20,400,8000.0,-7.0,0.000686599477307887,8.29629711264251,0
4622,0,21,441,9261.0,-7.0,0.000560514583322592,8.29629711264251,0
4623,0,22,484,10648.0,-7.0,0.000503589539391242,8.29629711264251,0
4624,0,23,529,12167.0,-7.0,0.00044686596888879104,8.29629711264251,0
4625,0,0,0,0.0,,0.000327362890780781,8.36007143564403,0
4626,0,1,1,1.0,7.0,0.00032291556249434,8.36007143564403,0
4627,0,2,4,8.0,7.0,0.000320833744658647,8.36007143564403,0
4628,0,3,9,27.0,7.0,0.000380910533103551,8.36007143564403,0
4629,0,4,16,64.0,7.0,0.000380122770949915,8.36007143564403,0
4630,0,5,25,125.0,7.0,0.00037684390991196297,8.36007143564403,0
4631,0,6,36,216.0,-8.0,0.000354859819596164,8.36007143564403,0
4632,0,7,49,343.0,-8.0,0.000425770993300031,8.36007143564403,0
4633,0,8,64,512.0,-8.0,0.00041130207338047,8.36007143564403,0
4634,0,9,81,729.0,-8.0,0.00040054982577177,8.36007143564403,0
4635,0,10,100,1000.0,-6.0,0.000371222487449658,8.36007143564403,0
4636,0,11,121,1331.0,-6.0,0.000436063710588094,8.36007143564403,0
4637,0,12,144,1728.0,1.0,0.000552412532840925,8.36007143564403,0
4638,0,13,169,2197.0,5.0,0.0005160328855680611,8.36007143564403,0
4639,0,14,196,2744.0,4.0,0.000498889171237038,8.36007143564403,0
4640,0,0,0,0.0,-1.0,0.00193618257137812,8.369620826949099,0
4641,0,1,1,1.0,-1.0,0.0017036935404745699,8.369620826949099,0
4642,0,2,4,8.0,-3.0,0.00221747961411521,8.369620826949099,0
4643,0,3,9,27.0,-3.0,0.00213822907506985,8.369620826949099,0
4644,0,4,16,64.0,-3.0,0.00184877607023105,8.369620826949099,0
4645,0,5,25,125.0,-3.0,0.0017638969446367395,8.369620826949099,0
4646,0,6,36,216.0,-3.0,0.00172207086465916,8.369620826949099,0
4647,0,7,49,343.0,-3.0,0.00189825894131337,8.369620826949099,0
4648,0,8,64,512.0,-3.0,0.0020069579134330802,8.369620826949099,0
4649,0,9,81,729.0,-3.0,0.00188590517897893,8.369620826949099,0
4650,0,10,100,1000.0,-3.0,0.0020950402075524802,8.369620826949099,0
4651,0,11,121,1331.0,-3.0,0.0021349584177997104,8.369620826949099,0
4652,0,12,144,1728.0,-3.0,0.0022655836678803693,8.369620826949099,0
4653,0,13,169,2197.0,-3.0,0.00213990504569238,8.369620826949099,0
4654,0,14,196,2744.0,-3.0,0.0023007320378874607,8.369620826949099,0
4655,0,15,225,3375.0,-3.0,0.00123419712122734,8.369620826949099,0
4656,0,16,256,4096.0,-3.0,0.00128959693656334,8.369620826949099,0
4657,0,17,289,4913.0,-3.0,0.00121172037247391,8.369620826949099,0
4658,0,18,324,5832.0,-3.0,0.000828143588296656,8.369620826949099,0
4659,0,19,361,6859.0,-3.0,0.000919337688780855,8.369620826949099,0
4660,0,20,400,8000.0,-3.0,0.0010343050851203699,8.369620826949099,0
4661,0,21,441,9261.0,-3.0,0.00140860365794665,8.369620826949099,0
4662,0,22,484,10648.0,-3.0,0.00148633522317134,8.369620826949099,0
4663,0,23,529,12167.0,-3.0,0.00151794873302737,8.369620826949099,0
4664,0,24,576,13824.0,-3.0,0.001795410720412,8.369620826949099,0
4665,0,25,625,15625.0,-3.0,0.00172646102650035,8.369620826949099,0
4666,0,26,676,17576.0,-1.0,0.0023014605671187803,8.369620826949099,0
4667,0,27,729,19683.0,-1.0,0.00255629506517714,8.369620826949099,0
4668,0,28,784,21952.0,-1.0,0.0025658936911922,8.369620826949099,0
4669,0,29,841,24389.0,-1.0,0.00252550737426468,8.369620826949099,0
4670,0,30,900,27000.0,-1.0,0.00283547287033761,8.369620826949099,0
4671,0,31,961,29791.0,-1.0,0.00299144923262522,8.369620826949099,0
4672,0,32,1024,32768.0,-1.0,0.00324987194246793,8.369620826949099,0
4673,0,33,1089,35937.0,-1.0,0.0030686315658113,8.369620826949099,0
4674,0,34,1156,39304.0,-1.0,0.0031477470943483397,8.369620826949099,0
4675,0,35,1225,42875.0,-1.0,0.0034246486733755604,8.369620826949099,0
4676,0,36,1296,46656.0,-1.0,0.00336675327499893,8.369620826949099,0
4677,0,37,1369,50653.0,-1.0,0.0034455021314129,8.369620826949099,0
4678,0,38,1444,54872.0,-1.0,0.00417517707903909,8.369620826949099,0
4679,0,39,1521,59319.0,-1.0,0.00369289409142441,8.369620826949099,0
4680,0,40,1600,64000.0,-1.0,0.00418657887711725,8.369620826949099,0
4681,0,41,1681,68921.0,-1.0,0.00286714016061711,8.369620826949099,0
4682,0,42,1764,74088.0,-1.0,0.0025660769185497398,8.369620826949099,0
4683,0,43,1849,79507.0,-1.0,0.00216877941349215,8.369620826949099,0
4684,0,44,1936,85184.0,-1.0,0.00212838347521131,8.369620826949099,0
4685,0,45,2025,91125.0,-1.0,0.00191734822404318,8.369620826949099,0
4686,0,46,2116,97336.0,-1.0,0.00232040361725813,8.369620826949099,0
4687,0,47,2209,103823.0,-1.0,0.00245594416243819,8.369620826949099,0
4688,0,48,2304,110592.0,-1.0,0.00300414342375289,8.369620826949099,0
4689,0,49,2401,117649.0,2.0,0.0026547920974175397,8.369620826949099,0
4690,0,50,2500,125000.0,2.0,0.00249012983269056,8.369620826949099,0
4691,0,51,2601,132651.0,2.0,0.00211737420559344,8.369620826949099,0
4692,0,52,2704,140608.0,2.0,0.0020840258407642397,8.369620826949099,1
4693,1,0,0,0.0,2.0,0.0020969932491279398,8.369620826949099,0
4694,1,1,1,1.0,2.0,0.0023428364979897896,8.369620826949099,1
4695,1,0,0,0.0,2.0,0.00272348654321395,8.369620826949099,1
4696,1,0,0,0.0,2.0,0.0027962654568569893,8.369620826949099,0
4697,1,1,1,1.0,2.0,0.00281521225791154,8.369620826949099,0
4698,1,2,4,8.0,2.0,0.00311251206833716,8.369620826949099,0
4699,1,3,9,27.0,2.0,0.00320400349860946,8.369620826949099,0
4700,1,4,16,64.0,2.0,0.00346734108831655,8.369620826949099,0
4701,1,5,25,125.0,2.0,0.0038847127304739797,8.369620826949099,0
4702,1,6,36,216.0,-1.0,0.0037565943891940297,8.369620826949099,0
4703,1,7,49,343.0,-1.0,0.0034774837968857397,8.369620826949099,1
4704,1,0,0,0.0,-1.0,0.0034499867592176,8.369620826949099,0
4705,1,1,1,1.0,-1.0,0.00356140750949345,8.369620826949099,0
4706,1,2,4,8.0,-1.0,0.00346474232056336,8.369620826949099,0
4707,1,3,9,27.0,-1.0,0.00347204422292948,8.369620826949099,1
4708,1,0,0,0.0,-1.0,0.003659574301220321,8.369620826949099,0
4709,1,1,1,1.0,5.0,0.00391360920163586,8.369620826949099,0
4710,1,2,4,8.0,5.0,0.00438291060908596,8.369620826949099,0
4711,1,3,9,27.0,0.0,0.004866985274865471,8.369620826949099,1
4712,1,0,0,0.0,0.0,0.00511313190692488,8.369620826949099,1
4713,1,0,0,0.0,-5.0,0.00541462136299393,8.369620826949099,0
4714,1,1,1,1.0,-5.0,0.00564700377468971,8.369620826949099,0
4715,1,2,4,8.0,-5.0,0.00627121876788098,8.369620826949099,0
4716,1,3,9,27.0,-5.0,0.00660923917583525,8.369620826949099,0
4717,1,4,16,64.0,-5.0,0.00718456049302627,8.369620826949099,0
4718,1,5,25,125.0,-5.0,0.007813659137858229,8.369620826949099,0
4719,1,6,36,216.0,-5.0,0.00811242928918493,8.369620826949099,0
4720,1,7,49,343.0,9.0,0.00847079571410804,8.369620826949099,1
4721,1,0,0,0.0,9.0,0.00919879377625238,8.369620826949099,0
4722,1,1,1,1.0,9.0,0.00900684358876361,8.369620826949099,0
4723,1,2,4,8.0,9.0,0.00940307131975696,8.369620826949099,0
4724,1,3,9,27.0,8.0,0.00910286460019482,8.369620826949099,0
4725,1,4,16,64.0,8.0,0.00871250911205157,8.369620826949099,0
4726,1,5,25,125.0,8.0,0.009511807265476941,8.369620826949099,0
4727,1,6,36,216.0,8.0,0.00972484101795355,8.369620826949099,0
4728,1,7,49,343.0,9.0,0.0089333175929798,8.369620826949099,0
4729,0,0,0,0.0,2.0,0.005362268269797471,8.63958779962984,0
4730,0,1,1,1.0,2.0,0.005208307628223671,8.63958779962984,0
4731,0,2,4,8.0,2.0,0.00518856522086675,8.63958779962984,0
4732,0,3,9,27.0,2.0,0.00513536020917685,8.63958779962984,0
4733,0,4,16,64.0,2.0,0.0053443241745158715,8.63958779962984,0
4734,0,5,25,125.0,2.0,0.0049661346754729,8.63958779962984,0
4735,0,6,36,216.0,2.0,0.00510161775707485,8.63958779962984,0
4736,0,7,49,343.0,2.0,0.00494653874020243,8.63958779962984,0
4737,0,8,64,512.0,2.0,0.00576397525309669,8.63958779962984,0
4738,0,9,81,729.0,2.0,0.00518568417238426,8.63958779962984,0
4739,0,10,100,1000.0,2.0,0.00513847796322354,8.63958779962984,0
4740,0,11,121,1331.0,2.0,0.0052162177287576,8.63958779962984,0
4741,0,12,144,1728.0,2.0,0.0053887636653018,8.63958779962984,0
4742,0,13,169,2197.0,2.0,0.00542615531454467,8.63958779962984,0
4743,0,14,196,2744.0,2.0,0.0050157702873153,8.63958779962984,0
4744,0,15,225,3375.0,2.0,0.00438745594645719,8.63958779962984,0
4745,0,16,256,4096.0,2.0,0.00414911930488836,8.63958779962984,0
4746,0,17,289,4913.0,2.0,0.00403387735767101,8.63958779962984,0
4747,0,18,324,5832.0,2.0,0.00404847590380241,8.63958779962984,0
4748,0,19,361,6859.0,2.0,0.0035339172936964,8.63958779962984,0
4749,0,20,400,8000.0,-10.0,0.00405433779609789,8.63958779962984,0
4750,0,21,441,9261.0,-9.0,0.005574784928296271,8.63958779962984,0
4751,0,22,484,10648.0,-9.0,0.0057211581912172795,8.63958779962984,0
4752,0,23,529,12167.0,-9.0,0.00550614769236876,8.63958779962984,0
4753,0,24,576,13824.0,-9.0,0.00639573170972156,8.63958779962984,0
4754,0,25,625,15625.0,-9.0,0.0059386952819906,8.63958779962984,0
4755,0,26,676,17576.0,-9.0,0.00574244608907439,8.63958779962984,0
4756,0,27,729,19683.0,-9.0,0.00621640672079307,8.63958779962984,0
4757,0,28,784,21952.0,-9.0,0.006486379311565721,8.63958779962984,0
4758,0,29,841,24389.0,-9.0,0.00652394936641292,8.63958779962984,0
4759,0,30,900,27000.0,-9.0,0.00656130526443152,8.63958779962984,0
4760,0,31,961,29791.0,-10.0,0.006784692038587939,8.63958779962984,0
4761,0,32,1024,32768.0,-10.0,0.00754956206859827,8.63958779962984,0
4762,0,33,1089,35937.0,-10.0,0.00672807829568349,8.63958779962984,0
4763,0,34,1156,39304.0,2.0,0.00693010836556208,8.63958779962984,0
4764,0,35,1225,42875.0,2.0,0.007590321357067491,8.63958779962984,0
4765,0,36,1296,46656.0,2.0,0.00739374944170638,8.63958779962984,0
4766,0,37,1369,50653.0,2.0,0.00712544972712738,8.63958779962984,0
4767,0,38,1444,54872.0,2.0,0.00852192875613687,8.63958779962984,0
4768,0,39,1521,59319.0,2.0,0.0075742796520986,8.63958779962984,0
4769,0,40,1600,64000.0,2.0,0.0071820158875047,8.63958779962984,0
4770,0,41,1681,68921.0,2.0,0.00601976731582919,8.63958779962984,0
4771,0,42,1764,74088.0,2.0,0.005106580647331,8.63958779962984,0
4772,0,43,1849,79507.0,2.0,0.00426262367915952,8.63958779962984,0
4773,0,44,1936,85184.0,2.0,0.00412671966853914,8.63958779962984,0
4774,0,45,2025,91125.0,2.0,0.0037091309801531,8.63958779962984,0
4775,0,46,2116,97336.0,2.0,0.00535374204232882,8.63958779962984,0
4776,0,47,2209,103823.0,2.0,0.00566783645580026,8.63958779962984,0
4777,0,48,2304,110592.0,2.0,0.00590613511111292,8.63958779962984,0
4778,0,49,2401,117649.0,-4.0,0.0062833496359728,8.63958779962984,0
4779,0,50,2500,125000.0,-4.0,0.0061045622497301714,8.63958779962984,0
4780,0,51,2601,132651.0,-2.0,0.00540971112630849,8.63958779962984,0
4781,0,52,2704,140608.0,-2.0,0.0053945726687189,8.63958779962984,0
4782,0,53,2809,148877.0,-2.0,0.00546021690462585,8.63958779962984,0
4783,0,54,2916,157464.0,-2.0,0.00610732127506972,8.63958779962984,0
4784,0,55,3025,166375.0,-2.0,0.0057768993090691785,8.63958779962984,1
4785,1,0,0,0.0,-2.0,0.006148024449388129,8.63958779962984,0
4786,1,1,1,1.0,5.0,0.00670195316863251,8.63958779962984,0
4787,1,2,4,8.0,5.0,0.00792279674256132,8.63958779962984,0
4788,1,3,9,27.0,5.0,0.008096208268520021,8.63958779962984,0
4789,1,4,16,64.0,5.0,0.00849350151823717,8.63958779962984,0
4790,1,5,25,125.0,5.0,0.00910607020752619,8.63958779962984,0
4791,1,6,36,216.0,5.0,0.00920441785400975,8.63958779962984,1
4792,1,0,0,0.0,-6.0,0.0100879700584705,8.63958779962984,0
4793,1,1,1,1.0,5.0,0.0107476759719669,8.63958779962984,0
4794,1,2,4,8.0,5.0,0.0111447664561417,8.63958779962984,0
4795,1,3,9,27.0,5.0,0.0106585356627613,8.63958779962984,0
4796,1,4,16,64.0,5.0,0.0110030312713949,8.63958779962984,0
4797,1,5,25,125.0,5.0,0.011506630956489,8.63958779962984,0
4798,1,6,36,216.0,-7.0,0.0119806221707783,8.63958779962984,1
4799,1,0,0,0.0,-7.0,0.0135266258519117,8.63958779962984,0
4800,1,1,1,1.0,-7.0,0.0152189206175899,8.63958779962984,0
4801,1,2,4,8.0,-7.0,0.0157981655268126,8.63958779962984,1
4802,1,0,0,0.0,-7.0,0.0169640539777923,8.63958779962984,0
4803,1,1,1,1.0,-7.0,0.0184192571912544,8.63958779962984,0
4804,1,2,4,8.0,-7.0,0.0202562724325074,8.63958779962984,0
4805,1,3,9,27.0,-7.0,0.0207059074594197,8.63958779962984,0
4806,1,4,16,64.0,-7.0,0.022668490600629,8.63958779962984,0
4807,1,5,25,125.0,-7.0,0.0224294958855956,8.63958779962984,0
4808,1,6,36,216.0,-10.0,0.022919807152982,8.63958779962984,1
4809,1,0,0,0.0,-10.0,0.0255598478027244,8.63958779962984,0
4810,1,1,1,1.0,7.0,0.0238898239277523,8.63958779962984,0
4811,1,2,4,8.0,7.0,0.0271545579281693,8.63958779962984,0
4812,1,3,9,27.0,7.0,0.0263113892604624,8.63958779962984,0
4813,1,4,16,64.0,7.0,0.0245334944287824,8.63958779962984,0
4814,1,5,25,125.0,7.0,0.0231733479520173,8.63958779962984,0
4815,1,6,36,216.0,7.0,0.0237578027648046,8.63958779962984,0
4816,1,7,49,343.0,7.0,0.026565886979342,8.63958779962984,0
4817,1,8,64,512.0,7.0,0.0234388724278871,8.63958779962984,0
4818,1,9,81,729.0,7.0,0.0213561915280882,8.63958779962984,0
4819,0,0,0,0.0,-3.0,0.0489572273865578,8.81314100828505,0
4820,0,1,1,1.0,-3.0,0.045141956365309,8.81314100828505,0
4821,0,2,4,8.0,-3.0,0.0447661221121,8.81314100828505,0
4822,0,3,9,27.0,-3.0,0.0472239363842409,8.81314100828505,1
4823,1,0,0,0.0,-3.0,0.0494607370512485,8.81314100828505,0
4824,1,1,1,1.0,-3.0,0.0432479839841338,8.81314100828505,0
4825,1,2,4,8.0,-3.0,0.0481217791342185,8.81314100828505,0
4826,1,3,9,27.0,-3.0,0.0476149911080862,8.81314100828505,0
4827,1,4,16,64.0,-3.0,0.054571242822714,8.81314100828505,0
4828,1,5,25,125.0,-3.0,0.0513519502266683,8.81314100828505,0
4829,1,6,36,216.0,-3.0,0.0497396542764208,8.81314100828505,0
4830,1,7,49,343.0,-3.0,0.0534609128242272,8.81314100828505,0
4831,1,8,64,512.0,-3.0,0.0503714472438214,8.81314100828505,0
4832,1,9,81,729.0,-3.0,0.0480723802646734,8.81314100828505,0
4833,1,10,100,1000.0,-3.0,0.0423653541155144,8.81314100828505,0
4834,1,11,121,1331.0,-3.0,0.0358259372311028,8.81314100828505,0
4835,1,12,144,1728.0,-3.0,0.0343357330826261,8.81314100828505,0
4836,1,13,169,2197.0,-3.0,0.0328045528231405,8.81314100828505,0
4837,1,14,196,2744.0,-3.0,0.0274050415699595,8.81314100828505,0
4838,1,15,225,3375.0,-3.0,0.0241739137275262,8.81314100828505,0
4839,1,16,256,4096.0,-3.0,0.0302055072687991,8.81314100828505,0
4840,1,17,289,4913.0,-3.0,0.0390977354534128,8.81314100828505,0
4841,1,18,324,5832.0,-3.0,0.0415665245538745,8.81314100828505,0
4842,1,19,361,6859.0,-3.0,0.0381607900978287,8.81314100828505,0
4843,1,20,400,8000.0,-3.0,0.0418559806933211,8.81314100828505,0
4844,1,21,441,9261.0,-3.0,0.0441259190767645,8.81314100828505,0
4845,1,22,484,10648.0,-3.0,0.0412975238882415,8.81314100828505,0
4846,1,23,529,12167.0,-3.0,0.0435936312213307,8.81314100828505,0
4847,1,24,576,13824.0,-3.0,0.0426042488033813,8.81314100828505,0
4848,1,25,625,15625.0,-3.0,0.043999959965537,8.81314100828505,0
4849,1,26,676,17576.0,-3.0,0.0457634273975593,8.81314100828505,0
4850,1,27,729,19683.0,-10.0,0.0465498572557458,8.81314100828505,0
4851,1,28,784,21952.0,-10.0,0.0580148800316467,8.81314100828505,0
4852,1,29,841,24389.0,-10.0,0.0526244721295621,8.81314100828505,0
4853,1,30,900,27000.0,-10.0,0.0584726310607427,8.81314100828505,0
4854,1,31,961,29791.0,-7.0,0.0538142813748893,8.81314100828505,0
4855,1,32,1024,32768.0,-7.0,0.0501702067337007,8.81314100828505,0
4856,1,33,1089,35937.0,-7.0,0.0525267347471075,8.81314100828505,0
4857,1,34,1156,39304.0,-7.0,0.0605061040737548,8.81314100828505,0
4858,1,35,1225,42875.0,-7.0,0.0530117144975219,8.81314100828505,0
4859,1,36,1296,46656.0,-7.0,0.0458616858941563,8.81314100828505,0
4860,1,37,1369,50653.0,-7.0,0.0435330856113328,8.81314100828505,0
4861,1,38,1444,54872.0,-7.0,0.0337688716127785,8.81314100828505,0
4862,1,39,1521,59319.0,-7.0,0.0320545944504013,8.81314100828505,0
4863,1,40,1600,64000.0,-7.0,0.0314737237470615,8.81314100828505,0
4864,1,41,1681,68921.0,-7.0,0.0290225561951058,8.81314100828505,0
4865,1,42,1764,74088.0,-10.0,0.0352002975919013,8.81314100828505,0
4866,1,43,1849,79507.0,7.0,0.0389702069968597,8.81314100828505,0
4867,1,44,1936,85184.0,5.0,0.0413782407298996,8.81314100828505,0
4868,1,45,2025,91125.0,5.0,0.0479414745005242,8.81314100828505,0
4869,1,46,2116,97336.0,5.0,0.0447783914527691,8.81314100828505,0
4870,1,47,2209,103823.0,5.0,0.0388304207048837,8.81314100828505,0
4871,1,48,2304,110592.0,5.0,0.0384852674564062,8.81314100828505,0
4872,1,49,2401,117649.0,5.0,0.0394231517053295,8.81314100828505,0
4873,1,50,2500,125000.0,5.0,0.0422038039947818,8.81314100828505,0
4874,1,51,2601,132651.0,5.0,0.0404405472196115,8.81314100828505,0
4875,1,52,2704,140608.0,5.0,0.043620436791319,8.81314100828505,0
4876,1,53,2809,148877.0,5.0,0.0460271331121558,8.81314100828505,0
4877,1,54,2916,157464.0,5.0,0.0547575356508803,8.81314100828505,0
4878,1,55,3025,166375.0,6.0,0.0560628597466127,8.81314100828505,0
4879,1,56,3136,175616.0,6.0,0.0609924591360681,8.81314100828505,0
4880,1,57,3249,185193.0,6.0,0.06211840642348401,8.81314100828505,0
4881,1,58,3364,195112.0,5.0,0.0630462400974087,8.81314100828505,0
4882,1,59,3481,205379.0,5.0,0.0693536530876001,8.81314100828505,0
4883,1,60,3600,216000.0,3.0,0.0729330843344316,8.81314100828505,0
4884,1,61,3721,226981.0,-10.0,0.0741748381403742,8.81314100828505,0
4885,1,62,3844,238328.0,-9.0,0.0729860706441615,8.81314100828505,0
4886,1,63,3969,250047.0,-9.0,0.0748997601141793,8.81314100828505,0
4887,1,64,4096,262144.0,-9.0,0.083657005834928,8.81314100828505,0
4888,1,65,4225,274625.0,-9.0,0.0860047999384831,8.81314100828505,0
4889,1,66,4356,287496.0,-9.0,0.0972023740765799,8.81314100828505,0
4890,1,67,4489,300763.0,-9.0,0.103969794115218,8.81314100828505,0
4891,1,68,4624,314432.0,-9.0,0.109471445064285,8.81314100828505,0
4892,1,69,4761,328509.0,-9.0,0.115501238965415,8.81314100828505,0
4893,1,70,4900,343000.0,-9.0,0.121208318956053,8.81314100828505,0
4894,1,71,5041,357911.0,-4.0,0.133331021448511,8.81314100828505,0
4895,1,72,5184,373248.0,-4.0,0.137184358812541,8.81314100828505,0
4896,1,73,5329,389017.0,-4.0,0.141766207392574,8.81314100828505,0
4897,1,74,5476,405224.0,-4.0,0.144673957703238,8.81314100828505,0
4898,1,75,5625,421875.0,-4.0,0.148450274283244,8.81314100828505,0
4899,1,76,5776,438976.0,-4.0,0.171016383773071,8.81314100828505,0
