d3mIndex,log(wdi.pop),wdi.popurb.mi,ythbul4,log1p(bnk.unrest),log1p(bnk.strikes),log1p(nvc.dosregt),nvc.ongoing,civilwar,nvc.start.1
5789,16.728236423921516,34.209,0.1594502092,0.0,0.0,0.0,0,0,0.0
5790,16.736263325843357,34.894,0.1558301408,0.0,0.0,0.0,0,0,0.0
5791,16.742779284200267,35.586,0.1531652361,0.0,0.0,0.0,0,0,0.0
5792,16.74925305955825,36.284,0.1514003734,0.0,0.0,0.6931471805599453,0,0,0.0
5793,16.755683926017838,36.989,0.1507154213,0.0,0.0,0.0,0,0,0.0
5794,16.761610052448585,37.697,0.1511139134,0.0,0.0,0.0,0,0,0.0
5795,16.771225200910607,38.345,0.1525705671,0.0,0.0,0.0,0,0,0.0
5796,16.787679483568493,38.835,0.1546201232,0.0,0.0,0.0,0,0,0.0
5797,16.801183960274802,39.328,0.1572043555,0.0,0.0,1.3862943611198906,0,0,0.0
5798,16.811699777102724,39.822,0.1601859256,0.0,0.0,0.0,0,0,0.0
5799,16.823685005644666,40.319,0.1634325779,0.0,0.0,1.0986122886681096,0,0,0.0
5800,16.834058904020306,40.81800000000001,0.16519318130000002,0.0,0.0,0.0,0,0,0.0
5801,16.843611130028492,41.319,0.1678355502,0.0,0.0,0.0,0,0,0.0
5802,16.852177507689706,41.82100000000001,0.17014953989999998,0.0,0.0,1.0986122886681096,0,0,0.0
5803,16.861433395622207,42.325,0.1705857204,0.0,0.0,0.0,0,0,0.0
5804,16.873916317683822,42.831,0.1684631678,0.0,0.0,0.0,0,0,0.0
5805,16.885962195305456,43.339,0.1653378095,0.0,0.0,0.6931471805599453,0,0,0.0
5806,16.895404552091094,43.942,0.1594236364,1.0986122886681096,0.0,0.0,0,0,0.0
5807,16.90434439230003,44.649,0.1523748513,0.0,0.0,0.0,0,0,0.0
5808,16.910657666596382,45.358,0.14668784029999998,0.0,0.0,0.0,0,0,0.0
5809,16.917522309800567,46.07,0.1434620062,0.0,0.0,0.6931471805599453,0,0,0.0
5810,16.925248475137273,46.78100000000001,0.14166741289999998,0.0,0.0,0.6931471805599453,0,0,0.0
5811,16.9297095889392,47.495,0.1420677362,0.0,0.0,0.0,0,0,0.0
5812,16.932964323485926,48.21,0.1442457059,0.0,0.0,0.0,0,0,0.0
5813,16.93593262716699,48.926,0.1471134294,0.0,0.0,0.0,0,0,0.0
5814,16.940314224363387,49.64100000000001,0.1499669967,0.0,0.0,0.0,0,0,0.0
5815,16.94486723856681,50.357,0.1536878967,0.0,0.0,0.0,0,0,1.0
5816,16.948803657561086,51.073,0.1574251393,1.0986122886681096,0.0,1.0986122886681096,1,0,0.0
5817,16.953508679980807,51.79,0.1608866952,0.0,0.0,1.0986122886681096,1,0,0.0
5818,16.958000162055463,52.504,0.16376186369999998,1.0986122886681096,0.0,1.9459101490553128,1,1,0.0
5819,16.959741928336292,53.217,0.1660274917,2.6390573296152593,0.6931471805599453,1.3862943611198906,0,0,0.0
5820,16.951054990023874,53.93,0.16633577900000002,1.791759469228055,0.6931471805599453,0.0,0,0,0.0
5821,16.942020360739345,54.227,0.1666088916,0.0,0.0,0.0,0,0,0.0
5822,16.94065926931723,54.074,0.1668482287,1.3862943611198906,0.0,0.0,0,0,0.0
5823,16.939205478671695,53.922,0.1670320035,0.6931471805599453,0.6931471805599453,0.0,0,0,0.0
5824,16.937182290707888,53.769,0.1668356774,0.0,0.0,0.0,0,0,0.0
5825,16.93430099585258,53.61600000000001,0.1664820313,0.0,0.0,0.6931471805599453,0,0,0.0
5826,16.931422016337162,53.463,0.1650122413,0.0,0.0,0.0,0,0,0.0
5827,16.929352213917756,53.31100000000001,0.1631430742,0.0,0.0,0.0,0,0,0.0
5828,16.927782427757517,53.158,0.1612888749,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
5829,16.92648802735945,53.004,0.1600126172,0.0,0.0,0.6931471805599453,0,0,0.0
5830,16.912533727495877,52.852,0.1581900452,0.0,0.0,0.0,0,0,0.0
5831,16.894227177558857,52.78,0.1569669711,0.0,0.0,0.0,0,0,0.0
5832,16.88701455458484,52.912,0.155986317,0.0,0.0,0.6931471805599453,0,0,0.0
5833,16.881316691859514,53.043,0.1545891508,0.0,0.0,0.0,0,0,0.0
5834,16.875141382293478,53.174,0.1525353665,0.0,0.0,0.0,0,0,0.0
5835,16.869217356693188,53.305,0.15010366279999998,0.0,0.0,0.6931471805599453,0,0,0.0
5836,16.85444512687342,53.43600000000001,0.147008547,0.0,0.0,1.0986122886681096,0,0,0.0
5837,16.837781300442764,53.567,0.1433534044,0.6931471805599453,0.0,0.0,0,0,0.0
5838,16.829450412894975,53.698,0.1391558713,0.0,0.0,1.0986122886681096,0,0,0.0
5840,18.817367434248947,73.385,0.1351059114,2.5649493574615367,0.0,0.0,0,0,0.0
5841,18.816230187273156,73.381,0.1375532072,2.079441541679836,0.0,0.0,0,0,0.0
5842,18.814990528828897,73.376,0.140240216,1.6094379124341005,0.0,0.0,0,1,0.0
5843,18.813675080897905,73.372,0.1428456143,0.6931471805599453,0.0,0.0,0,1,0.0
5844,18.813804179293747,73.367,0.1460153445,1.791759469228055,0.0,0.6931471805599453,0,1,0.0
5845,18.81215086413205,73.363,0.14880618880000002,0.0,0.6931471805599453,0.0,0,0,0.0
5846,18.81049589448381,73.359,0.1514731064,1.3862943611198906,0.6931471805599453,0.0,0,0,0.0
5847,18.807403146448852,73.354,0.154426392,1.0986122886681096,0.0,0.6931471805599453,0,1,0.0
5848,18.803196996574982,73.35,0.15780400390000002,0.0,0.0,0.6931471805599453,0,1,0.0
5849,18.798956022851925,73.346,0.161245741,0.0,0.0,0.0,0,1,0.0
5850,18.79505436913045,73.34100000000002,0.1650426058,0.6931471805599453,0.0,0.0,0,1,0.0
5851,18.789948342551735,73.373,0.16853257870000002,0.6931471805599453,0.0,0.6931471805599453,0,1,0.0
5852,18.78408150280378,73.418,0.17069858010000002,0.6931471805599453,0.0,0.0,0,1,0.0
5853,18.779151269868482,73.46300000000002,0.1708529438,1.6094379124341005,0.0,0.0,0,1,0.0
5854,18.77476315016748,73.508,0.1686502683,0.6931471805599453,0.0,0.6931471805599453,0,1,1.0
5855,18.772146464415425,73.553,0.1644998081,0.6931471805599453,0.0,1.0986122886681096,1,0,0.0
5856,18.771030589564635,73.598,0.1586303724,1.0986122886681096,0.0,0.0,1,1,0.0
5857,18.7706982844764,73.642,0.1515825085,1.791759469228055,0.0,1.0986122886681096,0,1,1.0
5863,15.044657712484925,3.003,0.1905875475,0.0,0.0,0.0,0,0,0.0
5864,15.0760319235412,3.0660000000000003,0.1925694838,0.0,0.0,0.0,0,0,0.0
5865,15.1076565890709,3.129,0.1944979367,0.0,0.0,0.0,0,0,0.0
5866,15.138477930411328,3.194,0.195518805,0.0,0.0,0.0,0,0,0.0
5867,15.168333447324647,3.3360000000000003,0.1955003879,0.0,0.0,0.0,0,0,0.0
5868,15.197711301653912,3.491,0.1952870394,0.0,0.0,0.6931471805599453,0,0,0.0
5869,15.22704908685708,3.652,0.1948493683,0.0,0.0,0.0,0,0,0.0
5870,15.256949375717499,3.821,0.1943529412,0.0,0.0,0.0,0,0,0.0
5871,15.287791312624352,3.998,0.1945330296,0.0,0.0,0.0,0,0,0.0
5872,15.319536175622256,4.182,0.1940035273,0.0,0.0,0.0,0,0,0.0
5873,15.35196823134534,4.374,0.1938579655,0.0,0.0,0.0,0,0,0.0
5874,15.38503314805998,4.575,0.1936881188,0.0,0.0,0.0,0,0,0.0
5875,15.418648668249846,4.6560000000000015,0.19357413690000005,0.0,0.0,0.0,0,0,0.0
5876,15.452716544028476,4.721,0.1932805561,0.0,0.0,0.0,0,0,0.0
5877,15.485786340064106,4.7860000000000005,0.1918397904,0.0,0.0,0.0,0,0,0.0
5878,15.517587449356606,4.853,0.1906232964,0.0,0.0,0.6931471805599453,0,0,0.0
5879,15.550154024217733,4.92,0.1894514024,0.0,0.0,0.0,0,0,0.0
5880,15.586011320326627,4.988,0.1882573818,0.0,0.0,0.6931471805599453,0,0,0.0
5881,15.625855247082072,5.057,0.1876336129,0.0,0.0,0.6931471805599453,0,0,0.0
5882,15.672744828632672,5.127000000000002,0.186123348,0.0,0.0,0.0,0,0,0.0
5883,15.723700444769488,5.198,0.1848021583,0.0,0.0,0.0,0,0,0.0
5884,15.767940123651087,5.27,0.1841954023,0.0,0.0,0.0,0,0,0.0
5885,15.792891411340275,5.3420000000000005,0.1842807018,0.0,0.0,0.6931471805599453,0,0,0.0
5886,15.791630614860294,5.416,0.1859353024,0.0,0.0,1.791759469228055,0,1,0.0
5887,15.757651326106705,5.4910000000000005,0.1858535875,0.6931471805599453,0.0,1.0986122886681096,0,1,0.0
5888,15.694227236048224,6.2879999999999985,0.186734852,0.6931471805599453,0.0,1.0986122886681096,0,1,0.0
5889,15.61825414693392,7.313,0.1886697861,0.0,0.0,0.6931471805599453,0,1,0.0
5890,15.560957989928436,8.49,0.1910410765,0.6931471805599453,0.0,0.0,0,1,0.0
5891,15.549612312251739,9.837,0.1919210054,0.6931471805599453,0.0,0.0,0,1,0.0
5892,15.595463098928294,11.374,0.1976223294,0.0,0.0,0.0,0,1,0.0
5893,15.682783725136135,12.466,0.2018100984,0.0,0.0,0.0,0,1,0.0
5894,15.785368512693413,13.244000000000002,0.2052131336,0.0,0.0,0.0,0,1,0.0
5895,15.876408092453241,14.064,0.2092839246,0.0,0.0,0.0,0,0,0.0
5896,15.943215577519615,14.925999999999998,0.2142504322,0.0,0.0,1.0986122886681096,0,0,0.0
5897,15.98570680537827,15.829,0.2178077332,0.0,0.0,0.6931471805599453,0,1,0.0
5898,16.011347840118038,16.777,0.2225160994,0.0,0.0,0.6931471805599453,0,0,0.0
5899,16.026656339666506,17.598,0.2272522014,0.0,0.0,0.0,0,0,0.0
5900,16.04060740287303,18.426,0.2304106548,0.0,0.0,0.0,0,0,0.0
5901,16.059349070767205,19.282,0.2308193871,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
5902,16.083602131000536,20.168,0.2290011651,0.0,0.0,0.0,0,0,0.0
5903,16.110884009469537,21.085,0.2247966224,0.0,0.0,0.6931471805599453,0,0,0.0
5904,16.14014682680475,22.033,0.2194122351,0.0,0.0,0.0,0,0,0.0
5905,16.16970735464825,22.988000000000003,0.2135583358,0.0,0.0,0.6931471805599453,0,0,0.0
5911,15.219671850600085,31.25,0.1811432814,0.0,0.0,0.0,0,0,0.0
5912,15.251305307175345,32.373000000000005,0.1812514984,0.0,0.0,0.0,0,0,0.0
5913,15.284706152661444,33.518,0.1813543599,0.0,0.0,0.0,0,0,0.0
5914,15.319230112945032,35.011,0.1814516129,0.0,0.0,0.0,0,0,0.0
5915,15.354065599701881,36.872,0.1819558633,0.0,0.0,0.0,0,0,0.0
5916,15.38880343848459,38.769,0.1823689158,0.0,0.0,0.0,0,0,0.0
5917,15.423472381515007,40.702,0.1831383622,0.0,0.0,0.0,0,0,0.0
5918,15.458594636132508,42.665,0.1835701771,0.0,0.0,0.0,0,0,0.0
5919,15.494866060867574,44.654,0.1840870707,0.0,0.0,0.0,0,0,0.0
5920,15.533114925722911,46.655,0.1846903773,0.0,0.0,0.0,0,0,0.0
5921,15.573879896442806,48.669,0.1845114345,0.0,0.0,0.0,0,0,0.0
5922,15.617141807105668,50.688,0.1856029192,0.0,0.0,0.0,0,0,0.0
5923,15.662729804721694,52.707,0.1860244018,0.0,0.0,0.0,0,0,0.0
5924,15.710730088129528,54.712,0.1860184207,0.0,0.0,0.0,0,0,0.0
5925,15.761186250965483,56.70399999999999,0.1856158484,0.0,0.0,0.0,0,0,0.0
5926,15.813997027976425,58.349,0.1848876787,0.0,0.0,0.0,0,0,0.0
5927,15.868426896384747,59.897,0.1857916452,0.0,0.0,0.0,0,0,0.0
5928,15.924096131414256,61.42100000000001,0.1854651872,0.0,0.0,0.6931471805599453,0,0,0.0
5929,15.98141415911983,62.925,0.1837651123,0.6931471805599453,0.0,0.0,0,0,0.0
5930,16.040866165794316,64.405,0.181078442,0.0,0.0,0.0,0,0,0.0
5931,16.102298022935113,65.86,0.17783899600000005,0.0,0.0,0.0,0,0,0.0
5932,16.165431996941273,67.281,0.1815918016,0.0,0.0,0.6931471805599453,0,0,0.0
5933,16.228977774443607,68.673,0.1831580839,0.6931471805599453,0.0,0.0,0,0,0.0
5934,16.29079489476203,70.033,0.182816592,0.0,0.0,0.0,0,0,0.0
5935,16.348638082923344,71.36,0.1813905278,0.0,0.0,0.0,0,0,0.0
5936,16.4013016708163,72.64699999999998,0.1792738275,0.0,0.0,0.0,0,0,0.0
5937,16.448716731475024,73.9,0.1851825133,0.0,0.0,0.0,0,0,0.0
5938,16.491615774822414,74.589,0.1884027922,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
5939,16.530720731842166,75.267,0.1880898578,0.0,0.0,0.0,0,0,0.0
5940,16.566944972299098,75.93,0.1844871795,0.0,0.0,0.0,0,0,0.0
5941,16.600896915023437,76.583,0.17882148829999994,0.0,0.0,0.0,0,0,0.0
5942,16.633305350604502,77.223,0.1727054589,0.0,0.0,0.0,0,0,0.0
5943,16.664111549639358,77.851,0.166850893,0.0,0.0,0.0,0,0,0.0
5944,16.692352082573983,78.186,0.1622737557,0.0,0.0,0.0,0,0,0.0
5945,16.716767907790445,78.429,0.1601722044,0.6931471805599453,0.0,0.0,0,0,0.0
5946,16.736914842854993,78.67,0.161042613,0.0,0.0,0.0,0,0,0.0
5947,16.751935934870545,78.91,0.17422548710000002,0.0,0.0,0.0,0,0,0.0
5948,16.763147051208552,79.14699999999998,0.1849534725,0.0,0.0,0.0,0,0,0.0
5949,16.774732621629827,79.383,0.1907358363,0.0,0.0,0.0,0,0,0.0
5950,16.792095281612028,79.616,0.1911231421,0.0,0.0,1.0986122886681096,0,0,0.0
5951,16.818446026108933,79.848,0.1875280619,0.0,0.0,0.6931471805599453,0,0,0.0
5952,16.8548574350736,80.077,0.1885697708,0.0,0.0,0.0,0,0,0.0
5953,16.89857660236674,80.304,0.1891627452,0.0,0.0,0.0,0,0,0.0
5954,16.944563770749024,80.53,0.188457061,0.6931471805599453,0.0,0.0,0,0,0.0
5955,16.986843142929757,80.75399999999998,0.1862669079,0.0,0.0,0.0,0,0,0.0
5956,17.021911574966932,80.979,0.1831454598,0.0,0.0,0.6931471805599453,0,0,0.0
5957,17.049154239267033,81.204,0.1848864874,0.0,0.0,0.6931471805599453,0,0,0.0
5958,17.070356588034944,81.42699999999998,0.1857747804,0.0,0.0,1.0986122886681096,0,0,0.0
5959,17.087599437300867,81.649,0.1855008216,0.0,0.0,0.6931471805599453,0,0,0.0
5960,17.103777175138436,81.867,0.1837069641,0.0,0.0,0.6931471805599453,0,0,0.0
5961,14.971679866203694,23.0,0.18930446190000005,0.0,0.0,0.0,0,0,0.0
5962,14.99899387916256,23.645,0.18779942510000006,0.0,0.0,0.0,0,0,0.0
5963,15.026433454350414,24.303,0.1868200187,0.0,0.0,0.0,0,0,0.0
5964,15.054049123330007,24.973000000000006,0.1856667675,0.0,0.0,0.0,0,0,0.0
5965,15.081918015599088,25.657,0.1845430502,0.0,0.0,0.0,0,0,0.0
5966,15.110088673355055,26.351,0.1831669044,0.0,0.0,0.0,0,0,0.0
5967,15.138446767702705,27.057,0.1816168328,0.0,0.0,0.0,0,0,0.0
5968,15.166945322423013,27.776,0.1801342282,0.0,0.0,0.0,0,0,0.0
5969,15.195743083225539,28.507,0.1787200832,1.0986122886681096,0.0,0.0,0,0,0.0
5970,15.225036953354016,29.247,0.17721199899999998,0.0,0.0,0.0,0,0,0.0
5971,15.254884916367054,30.0,0.17626953129999998,0.0,0.0,0.0,0,0,0.0
5972,15.28542475964381,30.72,0.1751359017,0.0,0.0,0.0,0,0,0.0
5973,15.316421836763418,31.451,0.1745595973,0.0,0.0,0.6931471805599453,0,0,0.0
5974,15.347176316399127,32.189,0.1743851097,0.0,0.0,0.0,0,0,0.0
5975,15.376843561387988,32.937,0.17476354260000002,0.0,0.0,0.0,0,0,0.0
5976,15.404960637952778,33.693000000000005,0.175302967,0.0,0.0,0.0,0,0,0.0
5977,15.431406373184338,34.372,0.174470684,0.0,0.0,0.0,0,0,0.0
5978,15.456604101882371,34.718,0.1744139849,0.0,0.0,0.0,0,0,0.0
5979,15.481304417903875,35.067,0.1752037253,0.0,0.0,0.0,0,0,0.0
5980,15.5064624644299,35.417,0.1769274484,0.0,0.0,0.0,0,0,0.0
5981,15.532709542413802,35.769,0.17898042109999998,0.0,0.0,0.0,0,0,0.0
5982,15.560127929215446,36.122,0.1802482461,0.0,0.0,0.0,0,0,1.0
5983,15.588485191770234,36.476,0.1819772528,0.0,0.0,0.6931471805599453,1,0,0.0
5984,15.617662669452308,36.832,0.1842150026,0.6931471805599453,0.0,0.0,1,0,0.0
5985,15.647462223431274,37.191,0.1863846662,0.0,0.0,0.6931471805599453,0,0,0.0
5986,15.677711559973734,37.549,0.1891848524,0.0,0.0,0.6931471805599453,0,0,0.0
5987,15.708322627091205,37.909,0.1911214953,0.0,0.0,0.0,0,0,0.0
5988,15.739226075446574,38.271,0.1930169287,0.0,0.0,0.0,0,0,0.0
5989,15.770285441754329,38.614,0.194925198,0.6931471805599453,0.0,0.0,0,0,0.0
5990,15.80135599996474,38.757,0.1970969119,1.6094379124341005,0.0,0.6931471805599453,0,0,0.0
5991,15.832293144348796,38.9,0.1991162662,0.0,0.0,1.791759469228055,0,0,0.0
5992,15.863152561327519,39.044,0.2004824444,0.0,0.0,1.0986122886681096,0,0,0.0
5993,15.893822461843513,39.188,0.2018993105,0.0,0.0,1.0986122886681096,0,1,0.0
5994,15.923853647106093,39.332,0.2034112445,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,0.0
5995,15.952721590627274,39.476,0.20471570670000006,1.0986122886681096,0.0,0.0,0,1,0.0
5996,15.980157763982158,39.62,0.2059983272,0.0,0.0,0.0,0,1,0.0
5997,16.006079479927486,39.765,0.2063547486,0.0,0.0,0.0,0,1,0.0
5998,16.030798778673333,39.91,0.2066265744,0.0,0.0,0.0,0,1,0.0
5999,16.054919721071506,40.055,0.2070835639,0.0,0.0,0.0,0,1,0.0
6000,16.07920553915039,40.2,0.2077711819,0.0,0.0,0.0,0,1,1.0
6001,16.104166996057803,40.345,0.2086050915,0.0,0.0,1.0986122886681096,1,0,0.0
6002,16.129937063875257,40.49,0.2087304027,0.0,0.0,0.6931471805599453,0,0,0.0
6003,16.15635917538337,40.636,0.2087199441,0.0,0.0,0.6931471805599453,0,0,0.0
6004,16.183277871127213,40.782,0.2088755098,0.0,0.0,0.0,0,0,0.0
6005,16.210453112140055,40.94300000000001,0.2091484737,0.0,0.0,0.0,0,0,0.0
6006,16.237728175255704,41.119,0.2093451067,0.0,0.0,0.6931471805599453,0,0,0.0
6007,16.265042588887045,41.31100000000001,0.208863026,0.0,0.0,0.0,0,0,0.0
6008,16.292466853944394,41.518,0.2082788671,0.0,0.0,0.6931471805599453,0,0,0.0
6009,16.320121055660127,41.74,0.2078561127,0.0,0.0,0.0,0,0,0.0
6010,16.34816134883979,41.977,0.207565871,0.0,0.0,0.6931471805599453,0,0,0.0
6025,14.689967116571387,21.765,0.1864061864,0.0,0.0,0.0,0,0,0.0
6026,14.707225770392387,22.484,0.1862509992,0.0,0.0,0.0,0,0,0.0
6027,14.725361398177304,23.218000000000004,0.1857086769,0.0,0.0,0.0,0,0,0.0
6028,14.744470297974805,23.969,0.1858850752,0.6931471805599453,0.0,0.0,0,0,0.0
6029,14.764539498426206,24.737,0.1848484848,0.0,0.0,0.0,0,0,0.0
6030,14.785478919438253,25.522,0.1844551878,0.0,0.0,0.6931471805599453,0,0,0.0
6031,14.8071996291103,26.321,0.184806428,0.0,0.0,0.0,0,0,0.0
6032,14.829584772143305,27.137,0.1845216768,0.0,0.0,0.0,0,0,0.0
6033,14.852524709436919,27.729,0.1855887522,0.0,0.0,0.0,0,0,0.0
6034,14.87598301578197,28.14,0.1846365828,0.0,0.0,0.0,0,0,0.0
6035,14.899888348492519,28.554,0.1848852901,1.0986122886681096,0.0,0.0,0,0,0.0
6036,14.924061626263724,28.972,0.1850016518,0.0,0.0,0.0,0,0,0.0
6037,14.948300415767298,29.394,0.185257032,0.0,0.0,0.0,0,0,0.0
6038,14.97246628028115,29.819000000000006,0.1859582543,0.0,0.0,0.0,0,0,0.0
6039,14.995974071798004,30.248,0.1853915197,1.791759469228055,1.0986122886681096,0.0,0,0,0.0
6040,15.018767205911436,30.68,0.1857013026,1.791759469228055,0.0,0.6931471805599453,0,0,0.0
6041,15.041735927213335,31.115,0.1858328394,0.0,0.0,0.0,0,0,0.0
6042,15.06603502287894,31.555,0.1867940921,0.0,0.0,0.6931471805599453,0,0,0.0
6043,15.092100817031689,31.997,0.1866704321,0.0,0.0,0.6931471805599453,0,0,0.0
6044,15.120728260400796,32.325,0.1865384615,0.0,0.0,0.0,0,0,0.0
6045,15.150764487460973,32.555,0.1868161196,0.0,0.0,0.0,0,0,0.0
6046,15.178658597868845,32.787,0.187012987,0.0,0.0,0.0,0,0,0.0
6047,15.2000573930496,33.019,0.1876907426,0.0,0.0,0.6931471805599453,0,0,0.0
6048,15.212417901622329,33.251999999999995,0.1891009543,0.0,0.0,1.791759469228055,0,0,0.0
6049,15.215031313420017,33.485,0.1894868586,0.0,0.0,1.0986122886681096,0,1,0.0
6050,15.20970612220542,33.72,0.1904522613,0.0,0.0,1.0986122886681096,0,1,0.0
6051,15.199661122794115,33.955,0.1917912338,0.0,0.0,0.6931471805599453,0,1,0.0
6052,15.189616946577196,34.192,0.1933588761,0.0,0.0,0.0,0,1,0.0
6053,15.183413071170607,34.429,0.1952283222,0.0,0.0,0.0,0,1,0.0
6054,15.181527719196223,34.667,0.1967675731,0.0,0.0,0.0,0,1,0.0
6055,15.183720629599586,34.905,0.1982626469,0.0,0.6931471805599453,0.0,0,1,0.0
6056,15.192226441584966,35.144,0.1997976732,0.0,0.0,0.0,0,1,0.0
6057,15.209386853439806,35.384,0.2013406157,0.0,0.0,0.0,0,1,0.0
6058,15.236147648426664,35.626,0.2015447743,0.6931471805599453,0.0,1.0986122886681096,0,1,0.0
6059,15.273117398199995,35.867,0.2012081784,0.0,0.0,0.6931471805599453,0,1,0.0
6060,15.318041648714257,36.109,0.2003994674,0.0,0.0,0.6931471805599453,0,0,0.0
6061,15.365784918199706,36.352,0.1993657505,0.0,0.0,0.0,0,0,0.0
6062,15.410479294928615,36.596,0.1983037157,0.0,0.0,0.0,0,0,0.0
6063,15.448644488992903,36.84,0.1973607607,0.0,0.0,0.6931471805599453,0,0,0.0
6064,15.479608799955678,37.096,0.1957950066,0.0,0.0,0.0,0,0,0.0
6065,15.504870863142052,37.364,0.1947791165,0.0,0.0,0.6931471805599453,0,0,0.0
6066,15.526085097987636,37.645,0.1935138988,0.0,0.0,0.0,0,0,0.0
6067,15.545604175984664,37.937,0.19341348670000005,0.0,0.0,0.6931471805599453,0,0,0.0
6070,14.497394546245511,100.0,0.1891891892,0.0,0.0,0.0,0,0,0.0
6071,14.514639810201766,100.0,0.1990995498,0.0,0.0,0.0,0,0,0.0
6072,14.529685105716295,100.0,0.2087426326,0.6931471805599453,0.0,0.0,0,0,0.0
6073,14.545230718755061,100.0,0.2169720347,1.0986122886681096,0.0,0.0,0,0,0.0
6074,14.563571969401613,100.0,0.2238523426,0.0,0.0,0.0,0,0,0.0
6075,14.582094056597402,100.0,0.2289828147,0.0,0.0,0.0,0,0,0.0
6076,14.600781027400027,100.0,0.233120438,0.0,0.0,0.6931471805599453,0,0,0.0
6077,14.617422453315609,100.0,0.2364288919,0.0,0.0,0.0,0,0,0.0
6078,14.632025152474506,100.0,0.2396109637,0.0,0.0,0.0,0,0,0.0
6079,14.645502386252065,100.0,0.2412739965,0.0,0.0,0.6931471805599453,0,0,0.0
6080,14.659359620937712,100.0,0.243313201,0.0,0.0,0.0,0,0,0.0
6081,14.67145662882931,100.0,0.2453071672,0.0,0.0,0.0,0,0,0.0
6082,14.684080553627016,100.0,0.2450526316,0.0,0.0,1.3862943611198906,0,0,0.0
6083,14.696754254760863,100.0,0.2414078675,0.0,0.0,0.0,0,0,0.0
6084,14.744835968108886,100.0,0.2367032075,0.0,0.0,0.0,0,0,0.0
6085,14.78874857028018,100.0,0.2293650794,0.0,0.0,0.0,0,0,0.0
6086,14.801737716037593,100.0,0.221060782,0.0,0.0,0.6931471805599453,0,0,0.0
6087,14.820617703435525,100.0,0.2119380431,0.0,0.0,0.0,0,0,0.0
6088,14.82200755772458,100.0,0.2041343669,0.0,0.0,0.0,0,0,0.0
6089,14.821056813512838,100.0,0.2016624503,0.0,0.0,0.6931471805599453,0,0,0.0
6090,14.836089230493286,100.0,0.199078994,0.0,0.0,1.0986122886681096,0,0,0.0
6091,14.861460194049076,100.0,0.1961805556,0.0,0.0,1.0986122886681096,0,0,0.0
6092,14.890820101062546,100.0,0.1919157609,0.0,0.0,1.3862943611198906,0,0,0.0
6093,14.9297008765957,100.0,0.1866092145,0.0,0.0,0.0,0,0,0.0
6094,14.958171629467065,100.0,0.1771539206,0.0,0.0,0.0,0,0,0.0
6095,14.988209389985082,100.0,0.1676590411,0.0,0.0,0.6931471805599453,0,0,0.0
6096,15.013515590510421,100.0,0.15819896560000002,0.0,0.0,0.0,0,0,0.0
6097,15.04485866862144,100.0,0.1494830133,0.0,0.0,0.0,0,0,0.0
6098,15.075249140196068,100.0,0.1427340609,0.0,0.0,0.0,0,0,0.0
6099,15.115892937537836,100.0,0.1389432485,0.0,0.0,0.0,0,0,0.0
6100,15.149458438711955,100.0,0.1356578589,0.0,0.0,0.6931471805599453,0,0,0.0
6101,15.183437261725981,100.0,0.1332092529,0.0,0.0,1.0986122886681096,0,0,0.0
6102,15.191426246505776,100.0,0.1310793238,0.0,0.0,0.6931471805599453,0,0,0.0
6103,15.208755706295928,100.0,0.12988007140000002,0.0,0.0,0.6931471805599453,0,0,0.0
6104,15.235723137287623,100.0,0.1278573223,0.0,0.0,0.6931471805599453,0,0,0.0
6105,15.244864408544615,100.0,0.1267361111,0.0,0.0,0.0,0,0,0.0
6106,15.230100788239012,100.0,0.1265296133,0.0,0.0,0.0,0,0,0.0
6107,15.242634913572422,100.0,0.1266826923,0.0,0.0,0.0,0,0,0.0
6108,15.266140294589063,100.0,0.1272855134,0.0,0.0,0.6931471805599453,0,0,0.0
6109,15.297433230097573,100.0,0.13197278910000002,0.0,0.0,0.6931471805599453,0,0,0.0
6110,15.339085524618199,100.0,0.1345692475,0.0,0.0,1.0986122886681096,0,0,0.0
6111,15.392301304066127,100.0,0.1357921207,0.0,0.0,0.6931471805599453,0,0,0.0
6112,15.422465390104568,100.0,0.13546300039999998,0.0,0.0,0.0,0,0,0.0
6113,15.487980544914803,56.659,0.1621064468,0.0,0.0,0.0,0,0,0.0
6114,15.491921089215126,56.598,0.1652969742,0.0,0.0,0.0,0,0,0.0
6115,15.494847411280448,56.537,0.16781523559999995,0.0,0.0,0.0,0,0,0.0
6116,15.496964155244768,56.476000000000006,0.1698569039,0.0,0.0,0.6931471805599453,0,0,0.0
6117,15.49881045515682,56.416,0.1710575139,0.0,0.0,0.0,0,0,0.0
6118,15.500151671141676,56.355,0.1717620901,0.0,0.0,0.0,0,0,0.0
6119,15.501172202752135,56.294,0.17200518420000002,0.0,0.0,0.6931471805599453,0,0,0.0
6120,15.499818437874193,56.233,0.171692877,0.0,0.0,0.6931471805599453,0,0,0.0
6121,15.49798831516423,56.163,0.17051969670000006,0.0,0.0,0.0,0,0,0.0
6122,15.497624789654546,56.01300000000001,0.1690088757,0.0,0.0,0.0,0,0,0.0
6123,15.496966574584222,55.863,0.1667591052,0.0,0.0,0.6931471805599453,0,0,0.0
